,fight,winner,loser,date,cumultime_w,cumulStr_Att_fighter_w,cumulStr_Att_oponent_w,cumulTD_Att_fighter_w,cumulTD_Att_oponent_w,KDPM_w,KDPM_ratio_w,SLPM_w,SLPM_ratio_w,SAPM_w,SAPM_ratio_w,Str_Acc_w,Str_Def_w,TD_Acc_w,TD_Def_w,SubPM_w,PassPM_w,RevPM_w,Head_SLPM_w,Body_SLPM_w,Leg_SLPM_w,Dist_SLPM_w,Clinch_SLPM_w,Ground_SLPM_w,wins_w,losses_w,cumultime_l,cumulStr_Att_fighter_l,cumulStr_Att_oponent_l,cumulTD_Att_fighter_l,cumulTD_Att_oponent_l,KDPM_l,KDPM_ratio_l,SLPM_l,SLPM_ratio_l,SAPM_l,SAPM_ratio_l,Str_Acc_l,Str_Def_l,TD_Acc_l,TD_Def_l,SubPM_l,PassPM_l,RevPM_l,Head_SLPM_l,Body_SLPM_l,Leg_SLPM_l,Dist_SLPM_l,Clinch_SLPM_l,Ground_SLPM_l,wins_l,losses_l,implied_prob_w,implied_prob_l,prev_w,prev_l,bday_w,height_w,weight_w,reach_w,stance_w,bday_l,height_l,weight_l,reach_l,stance_l,age_w,age_l
26,Niko Price vs Tim Means,Niko-Price,Tim-Means,2019-03-09,19.583333333333332,216.0,269.0,9.0,12.0,0.0,0.0,1.3096039821793242,0.2418396531964722,2.52370429978813,0.5483273322422259,0.012229162170060514,0.0118684791249694,0.1,0.17361111111111113,0.05132895870617088,0.05238454175086822,0.00954464108172599,0.8230068734639896,0.31002795592362153,0.17656915279171312,0.9990298845820541,0.20580501409553373,0.10476908350173644,4,2,87.01666666666667,1901.0,1599.0,35.0,65.0,0.031048991018345545,0.0,2.093960907029607,0.31673514763901167,1.443534088060431,0.19012507953625887,0.004083254426743604,0.005928957362783363,0.0842857142857143,0.13092463092463094,0.001641721618737516,0.011371558001347015,0.001641721618737516,1.5242262479016129,0.3999061321583365,0.16982852696965764,1.4884222713413222,0.2615175945179399,0.3440210411703447,10,7,0.3508771929824561,0.6493506493506493,6,17,1989-09-29,72.0,170.0,76.0,Orthodox,1984-02-20,74.0,170.0,75.0,Orthodox,29.0,35.0
27,Tim Means vs Belal Muhammad,Belal-Muhammad,Tim-Means,2017-11-18,28.633333333333333,564.0,601.0,14.0,21.0,0.0,0.0,1.2732282797112278,0.13188223696942958,1.6114482435779671,0.2695230160349268,0.0036974888776213433,0.0045647315131457054,0.02976190476190476,0.07222222222222222,0.004989190088142358,0.0,0.009978380176284716,0.6731967292202189,0.11852946584072242,0.4815020846502863,1.2083688085653768,0.034924330616996506,0.029935140528854147,3,2,71.71666666666667,1374.0,1161.0,28.0,63.0,0.03568100244837405,0.0,1.9046355609292356,0.3059927284591965,1.3325712552001274,0.20245993516459,0.004584806186523066,0.006737654360016783,0.0625,0.10333493666827,0.001991965738189303,0.01180559510890174,0.001991965738189303,1.3423720656602554,0.4107530456795525,0.15151044958942778,1.3300349966909029,0.31531766962740776,0.2592828946109248,9,5,0.3508771929824561,0.6666666666666666,5,14,1988-07-09,71.0,170.0,72.0,Orthodox,1984-02-20,74.0,170.0,75.0,Orthodox,29.0,33.0
28,Sergio Moraes vs Tim Means,Sergio-Moraes,Tim-Means,2018-02-03,43.483333333333334,548.0,707.0,21.0,4.0,0.005348213251089699,0.022997316979685704,0.9936296960454463,0.2035562135686093,0.9614357342769615,0.18801781469885567,0.006811408255885169,0.0076069172302473745,0.1601731601731602,0.75,0.011600518576749366,0.0434917861096685,0.0,0.7043792743834966,0.19003532572898468,0.0992150959329649,0.8455841016486904,0.034859506093738564,0.11318608830301735,6,2,78.71666666666667,1595.0,1395.0,33.0,64.0,0.03250801472270877,0.0,1.894967718180016,0.29106684069064165,1.3792195873652653,0.19759274943016839,0.004199193570866183,0.00604553965812946,0.05909090909090909,0.11734532828282827,0.0018148271377151325,0.01257059164197179,0.0018148271377151325,1.3536671301458685,0.3923744741209825,0.14892611391316518,1.3714643881106647,0.28727756349920297,0.23622576657014807,9,6,0.3389830508474576,0.6535947712418301,8,15,1982-07-23,72.0,170.0,72.0,Orthodox,1984-02-20,74.0,170.0,75.0,Orthodox,35.0,33.0
29,Tim Means vs Alex Oliveira,Alex-Oliveira,Tim-Means,2017-03-11,33.983333333333334,348.0,258.0,36.0,27.0,0.010324978704731421,0.0,1.180043709207978,0.42228964852887874,0.9330274673420785,0.21938522149917186,0.011507748751419926,0.012962468369625542,0.029513888888888888,0.17037037037037037,0.008407482659567015,0.061152032964841084,0.0,0.6898714581561604,0.32153198389910675,0.16864026715271105,0.5358971567441998,0.4446465093871626,0.1995000430766157,5,2,61.08333333333333,1188.0,986.0,27.0,47.0,0.041892320200642166,0.0,2.045962220162637,0.31423921161253004,1.435635268547273,0.2076903413405814,0.004361706741017398,0.006627116878073843,0.06481481481481481,0.10756501182033097,0.0023387253946599105,0.009354901578639642,0.0023387253946599105,1.4675041258059138,0.4169439157528191,0.1615141786039039,1.4142266277656088,0.34534016275466783,0.28639542964236014,8,4,0.36363636363636365,0.641025641025641,7,12,1988-02-21,71.0,170.0,76.0,Orthodox,1984-02-20,74.0,170.0,75.0,Orthodox,29.0,33.0
30,Neil Magny vs Tim Means,Neil-Magny,Tim-Means,2014-05-10,24.21666666666667,402.0,281.0,31.0,17.0,0.0,0.0,0.7741608138143445,0.1565641197757437,0.9337734073763514,0.30006971915294045,0.0029031526958689627,0.006704775214795819,0.01588733846798363,0.07549019607843137,0.0,0.02949562481565234,0.0,0.48406446653418256,0.16517549896765313,0.12492084831250894,0.5617923151416477,0.16517549896765313,0.047192999705043745,2,2,22.1,437.0,288.0,8.0,24.0,0.08227067050596462,0.0,2.174883939589822,0.4908179371927662,0.8262325909384733,0.09264940392489406,0.004335636024006361,0.008067608775133414,0.09375,0.13541666666666666,0.0,0.025856496444731737,0.006464124111182934,1.7135805371099488,0.4031262854792267,0.0581771170006464,1.0101663042839513,0.5036140330257978,0.6611036022800729,2,2,0.7352941176470588,0.2597402597402597,4,4,1987-08-03,75.0,170.0,80.0,Orthodox,1984-02-20,74.0,170.0,75.0,Orthodox,26.0,30.0
31,Matt Brown vs Tim Means,Matt-Brown,Tim-Means,2015-07-11,79.85,1325.0,1031.0,53.0,85.0,0.0545943325032092,0.0,2.498351511692587,0.36293879161751513,1.3529556175397213,0.2091615224154283,0.007766130539081543,0.01057384443825022,0.11165940977261732,0.0908034122740005,0.07872762163008835,0.04723623004121396,0.005723146756563471,1.6927713415265735,0.608681892681472,0.19689827748454206,1.2180376045504664,0.6545521174000106,0.6257617897421107,12,7,51.06666666666666,960.0,815.0,25.0,41.0,0.03560408260147164,0.0,1.490907096470477,0.2849855748919756,1.1594070272120391,0.19814469472491397,0.0038035846505239624,0.006126237162977736,0.07,0.12330623306233061,0.0027974636329727715,0.011189854531891086,0.0027974636329727715,1.0986764312933424,0.2670142120997002,0.12521645307743434,0.8571773606115156,0.3056635461739725,0.32806618968498874,6,3,0.641025641025641,0.36363636363636365,19,9,1981-01-10,72.0,170.0,75.0,Orthodox,1984-02-20,74.0,170.0,75.0,Orthodox,34.0,31.0
32,Danny Castillo vs Tim Means,Danny-Castillo,Tim-Means,2013-07-27,41.96666666666667,401.0,381.0,19.0,46.0,0.011346873936230567,0.02382843526608419,0.7567587732319472,0.36814650733167,0.7556396295012504,0.40032048967712197,0.007825483006820858,0.009164320704767892,0.10087719298245613,0.060408432147562585,0.04538749574492227,0.046102504239534055,0.00680812436173834,0.4599525296534229,0.1455353159793518,0.15127092759917246,0.3524681005177594,0.1157381141495518,0.28855255856463596,5,2,15.1,344.0,209.0,8.0,16.0,0.12040939193257073,0.0,2.823600240818784,0.6176871796000089,0.9727358733981252,0.09203027085417574,0.004319973232421934,0.00784654078201414,0.09375,0.1875,0.0,0.028382213812677387,0.0,2.3282015997247787,0.44809495140620975,0.04730368968779564,1.17571170551303,0.699234540294143,0.948653995011611,2,1,0.6666666666666666,0.2898550724637681,7,3,1979-08-25,69.0,155.0,71.0,Orthodox,1984-02-20,74.0,170.0,75.0,Orthodox,33.0,29.0
33,Randy Brown vs Niko Price,Niko-Price,Randy-Brown,2018-07-14,16.71666666666667,169.0,209.0,6.0,10.0,0.0,0.0,0.8385944770249797,0.20255393071371364,1.3705432480881832,0.36281156530408765,0.011184305783323786,0.010596167017199957,0.06666666666666667,0.15833333333333335,0.06013113308050925,0.033544227131689044,0.011181409043896348,0.5467880609744736,0.11278171237545451,0.1790247036750517,0.6417024488976856,0.1298035738639162,0.06708845426337809,3,1,29.233333333333334,464.0,353.0,30.0,13.0,0.014154838202335545,0.0,1.7859453517961086,0.5079490065236929,0.9543363155209035,0.1261925396855666,0.006576371976073989,0.009968366464988625,0.10202380952380952,0.3397435897435897,0.009727258480277983,0.053874511719651415,0.0,1.0471413546042285,0.18283096562654194,0.555973031565338,0.868053511931117,0.3723290651889666,0.545562774676025,4,2,0.46511627906976744,0.5555555555555556,4,6,1989-09-29,72.0,170.0,76.0,Orthodox,1990-07-08,75.0,170.0,78.0,Orthodox,28.0,28.0
34,Randy Brown vs Belal Muhammad,Belal-Muhammad,Randy-Brown,2017-02-11,14.633333333333333,358.0,339.0,8.0,4.0,0.0,0.0,1.6322556608863035,0.15333715391987363,2.0207088475868256,0.3486531487755437,0.0031748578293213283,0.004777580565337383,0.03125,0.0625,0.0,0.0,0.0,0.9267594965184431,0.10501714223894042,0.60047902212892,1.5541560839256787,0.048812235600390504,0.0292873413602343,1,2,15.233333333333334,242.0,192.0,24.0,11.0,0.027163661057873684,0.0,2.376967338129513,0.5006465088521981,1.278108984364747,0.1828820024044075,0.008258748132339466,0.012057052353104983,0.06919642857142856,0.3106060606060606,0.018666970869154902,0.06587546966143795,0.0,1.4655832372351858,0.2758359793627199,0.6355481215316068,1.037505629804666,0.677001603999708,0.6624601043251382,3,1,0.45454545454545453,0.5586592178770949,3,4,1988-07-09,71.0,170.0,72.0,Orthodox,1990-07-08,75.0,170.0,78.0,Orthodox,28.0,26.0
35,Niko Price vs George Sullivan,Niko-Price,George-Sullivan,2018-01-27,11.366666666666667,122.0,148.0,1.0,4.0,0.0,0.0,0.8386383899580379,0.19734628142877744,1.670294514869295,0.45659824046920816,0.01130745393040475,0.010532845957275393,0.0,0.1875,0.03910068426197458,0.0,0.0,0.590372481868083,0.05075569591698623,0.19751021217296877,0.7628490766320679,0.0757893133259702,0.0,2,1,27.183333333333334,441.0,407.0,27.0,16.0,0.015708121555493122,0.0,1.1372737384051987,0.28834465600408626,1.1678906094649988,0.30156859526098956,0.005690922609808808,0.006664114246844448,0.126984126984127,0.125,0.022238792437166678,0.06167281931698897,0.005255321012525182,0.5531459598059969,0.2919210590367833,0.29220671956241856,0.7301867740519746,0.19101794784521678,0.21606901650800733,3,2,0.7194244604316548,0.24154589371980678,3,5,1989-09-29,72.0,170.0,76.0,Orthodox,1981-03-13,72.0,170.0,73.0,Orthodox,28.0,36.0
36,George Sullivan vs Mickey Gall,Mickey-Gall,George-Sullivan,2018-08-25,12.65,44.0,126.0,3.0,4.0,0.13504611330698285,0.07905138339920949,0.6752305665349143,0.18038283149629916,1.7539420346039425,0.6363202015375928,0.03415266798418972,0.014200680272108844,0.0,0.0,0.1279879540749106,0.1802183323922454,0.01129305477131564,0.4677206851119894,0.11857707509881422,0.08893280632411067,0.3467908902691511,0.08893280632411067,0.2395068699416525,3,1,32.53333333333333,502.0,454.0,33.0,21.0,0.013124972467730167,0.0,1.0709054744008546,0.2678228145198078,1.1137235976137738,0.2871054341404214,0.005685177621529187,0.00705210616870782,0.10894660894660894,0.12380952380952381,0.018581695934948184,0.05153092638627511,0.004391100702576112,0.5483634013878081,0.26115169421212997,0.2613903788009164,0.6503275109508028,0.18258713423138356,0.2379908292186682,3,3,0.7633587786259541,0.2531645569620253,4,6,1992-01-22,74.0,170.0,74.0,Switch,1981-03-13,72.0,170.0,73.0,Orthodox,26.0,37.0
37,Tim Means vs George Sullivan,Tim-Means,George-Sullivan,2015-04-18,45.38333333333333,796.0,685.0,20.0,39.0,0.040062764998497646,0.0,1.5264080566679945,0.302771135317302,1.11850101481546,0.19583885082298294,0.0042884879226811855,0.006368049718332299,0.0875,0.12962962962962962,0.0031477886784533862,0.012591154713813545,0.0031477886784533862,1.1315830323955218,0.265558899418613,0.12926612485385952,0.832701855082173,0.3245564383853787,0.3691497632004427,5,3,10.516666666666666,197.0,168.0,21.0,6.0,0.0,0.0,1.0449287382763923,0.1314223400634348,1.8554550653603539,0.5905926060637552,0.0037798617683329028,0.004950869236583522,0.02040816326530612,0.16666666666666666,0.0,0.027167760923703873,0.0,0.4480105409195622,0.18991681214437542,0.4070013852124547,0.9092186908186488,0.1357100474577435,0.0,2,0,0.6097560975609756,0.390625,8,2,1984-02-20,74.0,170.0,75.0,Orthodox,1981-03-13,72.0,170.0,73.0,Orthodox,31.0,34.0
38,George Sullivan vs Alexander Yakovlev,Alexander-Yakovlev,George-Sullivan,2016-01-30,21.0,205.0,301.0,28.0,12.0,0.0,0.0,0.5918367346938775,0.09831483205072908,0.8843537414965985,0.2088229231086374,0.006364200205199776,0.0057258014011757246,0.022058823529411766,0.1611111111111111,0.0,0.006802721088435374,0.006802721088435374,0.32653061224489793,0.10204081632653061,0.163265306122449,0.5510204081632653,0.03401360544217687,0.006802721088435374,1,2,23.2,423.0,385.0,25.0,16.0,0.00758418444736576,0.0,1.170224170075242,0.29166984170757937,1.2169187664867436,0.31311665148755313,0.003963034367830617,0.006100410739816433,0.09714285714285716,0.125,0.026057090851306648,0.0397989107666527,0.006157635467980295,0.5940138311150863,0.2879378159178253,0.2882725230423304,0.7689888911124724,0.1913520031729311,0.20988327578983862,3,1,0.53475935828877,0.4807692307692307,3,4,1984-07-18,75.0,155.0,74.0,Southpaw,1981-03-13,72.0,170.0,73.0,Orthodox,31.0,34.0
39,Luis Pena vs Matt Frevola,Matt-Frevola,Luis-Pena,2019-10-12,8.0,155.0,107.0,0.0,13.0,0.25,0.0,2.875,0.3911290322580645,1.6785714285714286,0.1732142857142857,0.0049242748352870715,0.012125257919650443,,0.05325443786982249,0.017857142857142856,0.0,0.017857142857142856,2.607142857142857,0.26785714285714285,0.0,2.678571428571429,0.017857142857142856,0.17857142857142858,1,1,20.766666666666666,262.0,342.0,16.0,14.0,0.013628516914503772,0.0,0.9823972906927645,0.1636811252978526,1.9758204998318236,0.3549552548086989,0.006313467969331774,0.005042059603463113,0.1111111111111111,0.09523809523809523,0.013628516914503772,0.027386829228193296,0.03426598538503805,0.5171677609102734,0.16850386627487784,0.29672566350761315,0.851693323712714,0.09630818619582665,0.0343957807842238,3,1,0.42016806722689076,0.5847953216374269,2,4,1990-06-11,69.0,155.0,71.0,Orthodox,1993-07-05,75.0,155.0,75.0,Southpaw,29.0,26.0
40,Eryk Anders vs Gerald Meerschaert,Eryk-Anders,Gerald-Meerschaert,2019-10-12,47.89999999999999,706.0,749.0,28.0,22.0,0.03720300513993843,0.0,1.2430461037365326,0.33818212824514116,1.1853088801225522,0.20686112619795669,0.0060042895898672986,0.005047169200100966,0.04902597402597402,0.21363636363636365,0.0029824038174768868,0.018027963374300585,0.0,0.8705171417848048,0.21913513495628836,0.15339382699543958,0.8314394798180608,0.21978962625596277,0.19181699766250918,4,4,33.28333333333333,277.0,359.0,32.0,11.0,0.0,0.0,1.0388252713727428,1.4121320006234337,1.3600040925680834,0.4159144024501602,0.01553607382047128,0.012229270298993924,0.13657670454545456,0.28787878787878785,0.062409614726680225,0.18050321143900552,0.021534414737479687,0.8667952057857248,0.1087099942663557,0.06332007132066211,0.3474501671526327,0.18850057024507888,0.5028745339750311,5,3,0.5649717514124294,0.45454545454545453,8,8,1987-04-21,73.0,205.0,75.0,Southpaw,1987-12-18,73.0,185.0,77.0,Southpaw,32.0,31.0
41,Gerald Meerschaert vs Kevin Holland,Kevin-Holland,Gerald-Meerschaert,2019-03-30,13.083333333333332,242.0,307.0,7.0,7.0,0.0,0.0,1.8839044212048317,0.2186782217733397,1.3941939745970808,0.20181711576721273,0.0050470676625270685,0.003966940640632919,0.11904761904761905,0.08163265306122448,0.036047714609794716,0.12235282386229078,0.0,1.1481421466588557,0.4801376095329503,0.2556246650130256,1.3792364166677054,0.14912685255587274,0.35554115198125325,1,1,22.46666666666667,249.0,297.0,20.0,6.0,0.0,0.0,1.382088715932747,2.0161761001652625,1.7731279357011034,0.46259722677520015,0.012051921067094143,0.011225604335916548,0.14125000000000001,0.3333333333333333,0.06702246759901048,0.1518690178141696,0.007522882099719981,1.1653858453476555,0.14197297688102864,0.0747298937040627,0.4659727162337972,0.24215830895863574,0.6739576907403142,4,2,0.6666666666666666,0.3448275862068966,2,6,1992-11-05,75.0,185.0,81.0,Orthodox,1987-12-18,73.0,185.0,77.0,Southpaw,26.0,31.0
42,Jack Hermansson vs Gerald Meerschaert,Jack-Hermansson,Gerald-Meerschaert,2018-12-15,25.166666666666664,233.0,379.0,15.0,11.0,0.0,0.0,0.9865019017145144,1.0058269545024512,1.5951481749625396,0.47356134577556985,0.009671693518732073,0.008362612187634733,0.08888888888888888,0.07575757575757576,0.05032783513635803,0.07788079470198676,0.0,0.619388388282309,0.16618841232966958,0.20092510110253572,0.42226349111848777,0.08333017975402084,0.48090823084200574,4,2,18.05,190.0,295.0,18.0,4.0,0.0,0.0,1.2059782613129009,0.23804744508104736,2.194452032931404,0.5744391939601325,0.012136911007732388,0.00960679487378717,0.12916666666666668,0.25,0.07087846783295362,0.07613599729464858,0.009363661191525886,0.9864253094133683,0.13908112267266348,0.08047182922686903,0.5674481217200197,0.2763246437262108,0.3622054958666704,4,1,0.591715976331361,0.42016806722689076,6,5,1988-06-10,73.0,185.0,77.0,Orthodox,1987-12-18,73.0,185.0,77.0,Southpaw,30.0,30.0
43,Gerald Meerschaert vs Thiago Santos,Thiago-Santos,Gerald-Meerschaert,2017-07-08,32.583333333333336,364.0,371.0,18.0,7.0,0.10535016566908674,0.030690537084398974,1.098732867882288,0.8234919385814525,1.257825523275921,0.38053774869631646,0.009858947532347416,0.016588993207726145,0.03205128205128205,0.14285714285714285,0.010345124859909767,0.020690249719819535,0.0,0.5272957483946455,0.2580270817739513,0.31341003771369147,0.7285490453809425,0.17735008920400747,0.1928337332973382,6,4,5.766666666666667,26.0,42.0,1.0,3.0,0.0,0.0,0.5385034348261504,0.23534269199009084,0.9100971590210306,0.6589595375722543,0.028846153846153848,0.02888655462184874,1.0,0.3333333333333333,0.1106874923133686,0.041288191577208914,0.0,0.30395136778115506,0.041288191577208914,0.19326387546778642,0.5385034348261504,0.0,0.0,2,0,0.5988023952095809,0.40322580645161293,10,2,1984-01-07,74.0,205.0,76.0,Orthodox,1987-12-18,73.0,185.0,77.0,Southpaw,33.0,29.0
44,Ryan Spann vs Devin Clark,Ryan-Spann,Devin-Clark,2019-10-12,9.116666666666667,83.0,129.0,11.0,2.0,0.0,0.0,0.7810266861066497,0.12216223487187639,1.394496620280783,0.4058500914076782,0.009138247906881765,0.008678474386637896,0.03305785123966942,0.25,0.015669887699138154,0.03133977539827631,0.0,0.6556675845135446,0.09401932619482893,0.03133977539827631,0.5303084829204393,0.03133977539827631,0.21937842778793418,2,0,41.06666666666667,409.0,431.0,26.0,23.0,0.010882747431912553,0.0487012987012987,0.9901337909855367,0.1930199275160445,0.9484304347476888,0.18906111677696116,0.009939907396778492,0.006853069273648132,0.05927405927405927,0.15876152832674573,0.0069573283858998134,0.03130797773654916,0.0,0.5408261834303324,0.23289344180303867,0.21641416575216538,0.43546687753130664,0.29242683442379847,0.2622400790304315,4,3,0.6172839506172839,0.3846153846153846,2,7,1991-08-24,77.0,205.0,79.0,Orthodox,1990-04-12,72.0,205.0,75.0,Orthodox,28.0,29.0
45,Jan Blachowicz vs Devin Clark,Jan-Blachowicz,Devin-Clark,2017-10-21,36.96666666666667,524.0,523.0,11.0,22.0,0.0038644853793636477,0.0,0.9704443284856238,0.18990817553298753,1.2763281712250856,0.37002093981014306,0.005027374759952561,0.005049818470342777,0.13636363636363635,0.08636363636363636,0.0,0.03478036841427283,0.0038644853793636477,0.7656266033793506,0.16617287131263683,0.038644853793636476,0.5298929952381679,0.15844390055390956,0.2821074326935463,2,4,18.95,202.0,195.0,9.0,9.0,0.010660696676527812,0.052770448548812667,0.9759106329027174,0.20794515152568255,0.7749565005501681,0.13787573076724097,0.008780785912692652,0.006890714463529997,0.06349206349206349,0.20370370370370372,0.015077271013946476,0.045231813041839423,0.0,0.5388982169984808,0.24930800656394322,0.18770440934029323,0.452089686918183,0.21290934219694113,0.31091160378759325,2,1,0.425531914893617,0.591715976331361,6,3,1983-02-24,74.0,205.0,78.0,Orthodox,1990-04-12,72.0,205.0,75.0,Orthodox,34.0,27.0
46,Aleksandar Rakic vs Devin Clark,Aleksandar-Rakic,Devin-Clark,2018-12-08,14.0,81.0,294.0,15.0,4.0,0.0,0.0,0.36734693877551017,0.045508838987099856,1.5306122448979593,0.755952380952381,0.011085211085211086,0.003303099017384732,0.009523809523809523,0.0625,0.0,0.01020408163265306,0.0,0.2653061224489796,0.0,0.10204081632653061,0.3469387755102041,0.0,0.02040816326530612,2,0,29.983333333333334,309.0,305.0,22.0,10.0,0.006737749928411406,0.033351862145636464,0.979056316870254,0.18827479964281732,0.9532472345146051,0.18719550076840072,0.009397430303126994,0.006516815456812274,0.05489964580873672,0.18333333333333335,0.009529103470181845,0.03811641388072738,0.0,0.5331441513158628,0.2230107723058352,0.22290139324855576,0.4494166705496232,0.2664342580457594,0.26320538827487133,3,2,0.8333333333333334,0.1801801801801802,2,5,1992-02-06,76.0,205.0,78.0,Orthodox,1990-04-12,72.0,205.0,75.0,Orthodox,26.0,28.0
