,Fighter,KD,Sig. str.,Sig. str. %,Total str.,Td,Td %,Sub. att,Pass,Rev.,Sig. str,Head,Body,Leg,Distance,Clinch,Ground
0,Gunnar Nelson Santiago Ponzinibbio,0  1,5 of 7  7 of 12,71%  58%,5 of 7  7 of 12,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,5 of 7  7 of 12,4 of 6  7 of 12,0 of 0  0 of 0,1 of 1  0 of 0,5 of 7  4 of 9,0 of 0  0 of 0,0 of 0  3 of 3
0,Joanne Calderwood Cynthia Calvillo,0  0,63 of 176  54 of 111,35%  48%,68 of 181  62 of 119,0 of 0  2 of 5,0%  40%,0  2,0  2,1  0,63 of 176  54 of 111,19 of 105  21 of 51,18 of 37  24 of 36,26 of 34  9 of 24,61 of 172  48 of 103,2 of 4  4 of 5,0 of 0  2 of 3
0,Stevie Ray Paul Felder,0  1,5 of 9  23 of 35,55%  65%,11 of 15  28 of 41,0 of 1  0 of 0,0%  0%,0  0,0  1,0  0,5 of 9  23 of 35,2 of 6  14 of 24,2 of 2  7 of 9,1 of 1  2 of 2,2 of 4  4 of 7,3 of 5  7 of 10,0 of 0  12 of 18
0,Jack Marshman Ryan Janes,0  0,75 of 217  83 of 189,34%  43%,83 of 225  119 of 227,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,75 of 217  83 of 189,55 of 178  58 of 152,11 of 29  21 of 32,9 of 10  4 of 5,73 of 214  68 of 171,2 of 3  15 of 18,0 of 0  0 of 0
0,Khalil Rountree Jr. Paul Craig,1  0,15 of 47  17 of 29,31%  58%,15 of 47  17 of 29,0 of 0  0 of 1,0%  0%,0  0,0  0,0  0,15 of 47  17 of 29,14 of 43  1 of 6,1 of 4  3 of 4,0 of 0  13 of 19,13 of 42  17 of 29,0 of 0  0 of 0,2 of 5  0 of 0
0,James Mulheron Justin Willis,0  0,36 of 114  52 of 91,31%  57%,56 of 136  72 of 114,0 of 0  3 of 4,0%  75%,0  0,0  2,0  0,36 of 114  52 of 91,15 of 85  40 of 73,18 of 25  7 of 11,3 of 4  5 of 7,30 of 104  40 of 77,6 of 10  2 of 3,0 of 0  10 of 11
0,Danny Roberts Bobby Nash,1  0,24 of 65  25 of 63,36%  39%,29 of 71  46 of 91,0 of 1  2 of 5,0%  40%,0  0,0  1,0  0,24 of 65  25 of 63,14 of 46  15 of 45,7 of 14  5 of 12,3 of 5  5 of 6,18 of 54  18 of 53,5 of 8  7 of 10,1 of 3  0 of 0
0,Alexandre Pantoja Neil Seery,1  0,119 of 227  82 of 183,52%  44%,131 of 239  90 of 192,1 of 1  0 of 2,100%  0%,1  0,2  0,0  0,119 of 227  82 of 183,57 of 145  72 of 170,38 of 54  7 of 9,24 of 28  3 of 4,83 of 182  68 of 160,35 of 44  12 of 19,1 of 1  2 of 4
0,Charlie Ward Galore Bofando,0  0,3 of 12  10 of 25,25%  40%,4 of 13  10 of 25,0 of 1  1 of 1,0%  100%,0  0,0  0,0  0,3 of 12  10 of 25,2 of 9  6 of 18,1 of 2  2 of 4,0 of 1  2 of 3,3 of 9  8 of 21,0 of 3  0 of 0,0 of 0  2 of 4
0,Danny Henry Daniel Teymur,1  0,93 of 174  69 of 129,53%  53%,153 of 243  78 of 139,1 of 3  0 of 2,33%  0%,2  0,8  0,0  0,93 of 174  69 of 129,69 of 139  44 of 99,18 of 29  8 of 8,6 of 6  17 of 22,49 of 118  50 of 102,6 of 8  12 of 18,38 of 48  7 of 9
0,Brett Johns Albert Morales,0  0,56 of 104  28 of 115,53%  24%,172 of 231  63 of 157,3 of 5  0 of 0,60%  0%,1  0,2  0,0  0,56 of 104  28 of 115,52 of 98  20 of 107,2 of 4  2 of 2,2 of 2  6 of 6,19 of 54  23 of 109,0 of 0  0 of 0,37 of 50  5 of 6
0,Leslie Smith Amanda Lemos,0  0,101 of 192  68 of 106,52%  64%,114 of 207  70 of 108,0 of 0  1 of 1,0%  100%,0  0,0  1,0  0,101 of 192  68 of 106,74 of 157  43 of 76,20 of 26  14 of 19,7 of 9  11 of 11,46 of 115  55 of 91,54 of 75  13 of 15,1 of 2  0 of 0
0,Yoel Romero Robert Whittaker,0  0,48 of 107  74 of 221,44%  33%,114 of 175  94 of 244,4 of 18  0 of 0,22%  0%,0  0,0  1,0  0,48 of 107  74 of 221,20 of 68  46 of 163,12 of 18  23 of 52,16 of 21  5 of 6,41 of 100  59 of 195,3 of 3  7 of 12,4 of 4  8 of 14
0,Fabricio Werdum Alistair Overeem,1  0,49 of 115  21 of 38,42%  55%,107 of 176  29 of 46,1 of 3  0 of 0,33%  0%,0  0,1  0,0  0,49 of 115  21 of 38,28 of 84  15 of 32,9 of 17  5 of 5,12 of 14  1 of 1,37 of 94  18 of 35,5 of 11  3 of 3,7 of 10  0 of 0
0,Daniel Omielanczuk Curtis Blaydes,0  0,51 of 132  72 of 168,38%  42%,68 of 149  94 of 194,0 of 1  0 of 13,0%  0%,0  0,0  0,0  0,51 of 132  72 of 168,29 of 105  41 of 135,17 of 20  23 of 25,5 of 7  8 of 8,36 of 113  39 of 129,15 of 19  20 of 26,0 of 0  13 of 13
0,Anthony Pettis Jim Miller,0  0,80 of 121  48 of 110,66%  43%,107 of 150  51 of 113,1 of 2  1 of 4,50%  25%,0  0,5  1,0  0,80 of 121  48 of 110,49 of 85  13 of 65,27 of 32  15 of 23,4 of 4  20 of 22,63 of 99  33 of 84,8 of 9  11 of 15,9 of 13  4 of 11
0,Rob Font Douglas Silva de Andrade,0  0,70 of 144  28 of 93,48%  30%,79 of 154  32 of 98,2 of 4  2 of 2,50%  100%,3  0,2  0,0  0,70 of 144  28 of 93,50 of 120  16 of 68,14 of 18  4 of 9,6 of 6  8 of 16,54 of 127  27 of 90,12 of 13  1 of 3,4 of 4  0 of 0
0,Travis Browne Aleksei Oleinik,1  1,35 of 71  53 of 85,49%  62%,37 of 74  132 of 172,1 of 1  3 of 4,100%  75%,0  2,1  3,0  0,35 of 71  53 of 85,17 of 48  35 of 67,16 of 21  18 of 18,2 of 2  0 of 0,25 of 59  23 of 51,10 of 11  16 of 18,0 of 1  14 of 16
0,Chad Laprise Brian Camozzi,1  0,76 of 179  47 of 182,42%  25%,78 of 181  48 of 183,1 of 1  0 of 0,100%  0%,0  0,0  0,0  0,76 of 179  47 of 182,31 of 127  29 of 160,33 of 40  9 of 11,12 of 12  9 of 11,64 of 164  47 of 182,5 of 6  0 of 0,7 of 9  0 of 0
0,Thiago Santos Gerald Meerschaert,0  0,60 of 115  15 of 29,52%  51%,65 of 121  15 of 29,0 of 0  3 of 8,0%  37%,0  0,2  1,0  0,60 of 115  15 of 29,48 of 102  13 of 24,7 of 7  2 of 5,5 of 6  0 of 0,18 of 44  7 of 19,3 of 4  4 of 6,39 of 67  4 of 4
0,Jordan Mein Belal Muhammad,0  0,36 of 61  45 of 110,59%  40%,49 of 74  116 of 194,1 of 6  4 of 12,16%  33%,1  0,0  3,1  0,36 of 61  45 of 110,4 of 26  30 of 87,6 of 7  13 of 20,26 of 28  2 of 3,35 of 60  27 of 85,1 of 1  13 of 18,0 of 0  5 of 7
0,Cody Stamann Terrion Ware,0  0,94 of 160  60 of 152,58%  39%,124 of 194  78 of 177,8 of 12  0 of 1,66%  0%,0  0,6  0,0  0,94 of 160  60 of 152,74 of 135  41 of 127,14 of 18  12 of 16,6 of 7  7 of 9,49 of 91  53 of 135,9 of 19  5 of 13,36 of 50  2 of 4
0,Trevin Giles James Bochnovic,0  0,41 of 53  5 of 24,77%  20%,54 of 66  15 of 35,5 of 5  0 of 1,100%  0%,0  0,6  0,0  0,41 of 53  5 of 24,34 of 45  1 of 19,6 of 7  2 of 3,1 of 1  2 of 2,8 of 13  4 of 23,3 of 3  0 of 0,30 of 37  1 of 1
0,Michael Johnson Justin Gaethje,0  0,91 of 200  104 of 174,45%  59%,91 of 200  104 of 174,1 of 3  0 of 0,33%  0%,0  0,0  0,0  0,91 of 200  104 of 174,47 of 146  62 of 124,40 of 48  6 of 8,4 of 6  36 of 42,78 of 176  77 of 138,12 of 21  27 of 36,1 of 3  0 of 0
0,Dhiego Lima Jesse Taylor,1  0,4 of 4  21 of 24,100%  87%,6 of 6  50 of 59,0 of 0  2 of 3,0%  66%,0  2,0  5,0  1,4 of 4  21 of 24,4 of 4  21 of 24,0 of 0  0 of 0,0 of 0  0 of 0,1 of 1  1 of 1,0 of 0  0 of 0,3 of 3  20 of 23
0,Marc Diakiese Drakkar Klose,0  0,34 of 77  39 of 79,44%  49%,63 of 107  84 of 136,2 of 6  3 of 7,33%  42%,0  0,1  1,1  0,34 of 77  39 of 79,12 of 46  10 of 43,16 of 23  10 of 14,6 of 8  19 of 22,24 of 65  25 of 53,8 of 10  9 of 14,2 of 2  5 of 12
0,Jared Cannonier Nick Roehrick,0  0,84 of 150  28 of 160,56%  17%,86 of 152  29 of 161,1 of 1  0 of 0,100%  0%,0  0,1  0,0  0,84 of 150  28 of 160,75 of 140  22 of 141,5 of 6  6 of 19,4 of 4  0 of 0,57 of 118  25 of 152,18 of 23  3 of 8,9 of 9  0 of 0
0,Brad Tavares Elias Theodorou,0  0,31 of 71  34 of 82,43%  41%,34 of 74  64 of 113,1 of 3  3 of 7,33%  42%,0  0,2  0,1  0,31 of 71  34 of 82,18 of 56  18 of 51,8 of 9  6 of 20,5 of 6  10 of 11,17 of 50  20 of 61,14 of 21  13 of 20,0 of 0  1 of 1
0,Jordan Johnson Marcel Fortuna,0  0,42 of 139  53 of 103,30%  51%,47 of 145  62 of 112,2 of 6  0 of 3,33%  0%,0  0,0  0,0  0,42 of 139  53 of 103,39 of 131  28 of 74,3 of 6  14 of 17,0 of 2  11 of 12,35 of 124  51 of 100,1 of 5  2 of 3,6 of 10  0 of 0
0,Angela Hill Ashley Yoder,0  0,47 of 100  26 of 108,47%  24%,65 of 118  54 of 137,1 of 1  3 of 6,100%  50%,0  0,0  1,0  0,47 of 100  26 of 108,20 of 67  11 of 81,5 of 9  9 of 21,22 of 24  6 of 6,41 of 93  25 of 105,3 of 3  1 of 3,3 of 4  0 of 0
0,James Krause Tom Gallicchio,0  0,106 of 188  53 of 200,56%  26%,113 of 201  57 of 204,0 of 0  1 of 9,0%  11%,0  0,0  1,0  0,106 of 188  53 of 200,102 of 183  24 of 158,3 of 4  17 of 30,1 of 1  12 of 12,105 of 185  51 of 196,1 of 3  2 of 4,0 of 0  0 of 0
0,Ed Herman CB Dollaway,0  0,24 of 41  54 of 72,58%  75%,48 of 68  111 of 134,1 of 1  6 of 6,100%  100%,3  1,3  5,1  1,24 of 41  54 of 72,21 of 38  38 of 55,3 of 3  5 of 6,0 of 0  11 of 11,13 of 25  15 of 19,1 of 1  7 of 8,10 of 15  32 of 45
0,Tecia Torres Juliana Lima,0  0,15 of 23  6 of 31,65%  19%,26 of 34  14 of 39,0 of 7  1 of 3,0%  33%,1  0,1  0,0  0,15 of 23  6 of 31,5 of 11  1 of 23,4 of 5  2 of 4,6 of 7  3 of 4,8 of 14  3 of 25,6 of 7  3 of 4,1 of 2  0 of 2
0,Gray Maynard Teruto Ishihara,0  0,16 of 24  8 of 13,66%  61%,37 of 46  14 of 19,11 of 11  0 of 0,100%  0%,2  0,6  0,0  0,16 of 24  8 of 13,8 of 15  3 of 7,8 of 9  5 of 6,0 of 0  0 of 0,1 of 3  4 of 8,3 of 4  3 of 4,12 of 17  1 of 1
0,Michael Chiesa Kevin Lee,0  0,4 of 9  22 of 30,44%  73%,9 of 14  37 of 45,0 of 0  1 of 1,0%  100%,0  1,0  1,0  0,4 of 9  22 of 30,3 of 8  19 of 27,1 of 1  1 of 1,0 of 0  2 of 2,2 of 7  3 of 4,0 of 0  0 of 0,2 of 2  19 of 26
0,Tim Boetsch Johny Hendricks,0  0,41 of 68  10 of 45,60%  22%,42 of 69  10 of 45,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,41 of 68  10 of 45,19 of 41  2 of 36,16 of 20  2 of 2,6 of 7  6 of 7,30 of 54  10 of 44,10 of 13  0 of 1,1 of 1  0 of 0
0,Felice Herrig Justine Kish,0  0,47 of 93  40 of 72,50%  55%,131 of 182  50 of 84,2 of 5  0 of 2,40%  0%,1  0,15  2,0  1,47 of 93  40 of 72,40 of 86  28 of 57,7 of 7  8 of 10,0 of 0  4 of 5,24 of 63  28 of 58,1 of 2  5 of 6,22 of 28  7 of 8
0,Joachim Christensen Dominick Reyes,0  1,1 of 3  13 of 16,33%  81%,1 of 3  13 of 16,0 of 1  0 of 0,0%  0%,0  0,0  0,0  0,1 of 3  13 of 16,1 of 3  10 of 13,0 of 0  2 of 2,0 of 0  1 of 1,1 of 3  7 of 10,0 of 0  0 of 0,0 of 0  6 of 6
0,Tim Means Alex Garcia,0  0,64 of 174  32 of 151,36%  21%,76 of 186  32 of 151,0 of 0  0 of 5,0%  0%,0  0,0  0,0  0,64 of 174  32 of 151,31 of 129  26 of 139,26 of 38  5 of 11,7 of 7  1 of 1,63 of 173  31 of 148,1 of 1  1 of 3,0 of 0  0 of 0
0,BJ Penn Dennis Siver,1  0,57 of 107  103 of 280,53%  36%,65 of 116  120 of 300,0 of 0  0 of 1,0%  0%,0  0,1  0,0  0,57 of 107  103 of 280,47 of 95  59 of 199,10 of 12  9 of 29,0 of 0  35 of 52,49 of 95  103 of 275,4 of 4  0 of 5,4 of 8  0 of 0
0,Clay Guida Erik Koch,0  0,38 of 87  13 of 39,43%  33%,133 of 207  17 of 44,2 of 8  0 of 0,25%  0%,0  0,4  0,0  0,38 of 87  13 of 39,33 of 79  10 of 36,4 of 6  2 of 2,1 of 2  1 of 1,4 of 30  10 of 36,1 of 3  3 of 3,33 of 54  0 of 0
0,Vitor Miranda Marvin Vettori,0  0,51 of 161  69 of 161,31%  42%,74 of 186  81 of 176,0 of 1  3 of 7,0%  42%,0  0,0  3,0  0,51 of 161  69 of 161,13 of 92  50 of 138,13 of 28  6 of 9,25 of 41  13 of 14,46 of 156  66 of 158,5 of 5  2 of 2,0 of 0  1 of 1
0,Carla Esparza Maryna Moroz,0  0,40 of 95  38 of 119,42%  31%,142 of 204  48 of 134,6 of 14  0 of 0,42%  0%,0  1,0  0,0  0,40 of 95  38 of 119,32 of 81  35 of 114,4 of 6  3 of 5,4 of 8  0 of 0,19 of 63  32 of 110,8 of 10  0 of 3,13 of 22  6 of 6
0,Devin Powell Darrell Horcher,0  0,43 of 79  37 of 76,54%  48%,97 of 137  56 of 98,0 of 3  0 of 0,0%  0%,2  2,1  3,1  1,43 of 79  37 of 76,15 of 42  31 of 70,8 of 9  2 of 2,20 of 28  4 of 4,27 of 61  13 of 43,4 of 5  8 of 10,12 of 13  16 of 23
0,Jared Gordon Michel Quinones,0  0,67 of 121  16 of 78,55%  20%,115 of 182  16 of 79,4 of 6  0 of 0,66%  0%,0  0,5  0,0  0,67 of 121  16 of 78,54 of 102  6 of 55,5 of 7  4 of 16,8 of 12  6 of 7,27 of 65  15 of 76,4 of 5  1 of 2,36 of 51  0 of 0
0,Anthony Rocco Martin Johnny Case,0  0,82 of 226  92 of 254,36%  36%,83 of 227  92 of 254,1 of 2  0 of 1,50%  0%,1  0,0  0,0  0,82 of 226  92 of 254,70 of 211  51 of 195,4 of 5  19 of 29,8 of 10  22 of 30,79 of 223  91 of 252,1 of 1  1 of 2,2 of 2  0 of 0
0,Josh Stansbury Jeremy Kimball,0  1,4 of 12  17 of 25,33%  68%,5 of 13  21 of 29,0 of 1  0 of 0,0%  0%,0  0,0  0,0  0,4 of 12  17 of 25,1 of 8  13 of 21,1 of 2  1 of 1,2 of 2  3 of 3,4 of 12  8 of 9,0 of 0  1 of 3,0 of 0  8 of 13
0,Holly Holm Bethe Correia,1  0,25 of 53  15 of 65,47%  23%,25 of 54  21 of 71,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,25 of 53  15 of 65,10 of 33  4 of 44,8 of 12  6 of 9,7 of 8  5 of 12,23 of 50  15 of 65,1 of 1  0 of 0,1 of 2  0 of 0
0,Andrei Arlovski Marcin Tybura,0  0,28 of 56  51 of 92,50%  55%,41 of 74  127 of 188,0 of 2  2 of 3,0%  66%,0  0,0  6,0  0,28 of 56  51 of 92,18 of 42  46 of 83,7 of 10  3 of 7,3 of 4  2 of 2,17 of 40  5 of 22,10 of 14  4 of 5,1 of 2  42 of 65
0,Dong Hyun Kim Colby Covington,0  0,19 of 54  47 of 105,35%  44%,64 of 102  92 of 154,2 of 4  8 of 15,50%  53%,0  0,0  1,0  0,19 of 54  47 of 105,16 of 50  18 of 59,2 of 2  12 of 23,1 of 2  17 of 23,15 of 50  27 of 69,2 of 2  18 of 34,2 of 2  2 of 2
0,Tarec Saffiedine Rafael Dos Anjos,0  0,60 of 139  81 of 158,43%  51%,71 of 151  91 of 169,1 of 1  1 of 5,100%  20%,0  1,1  0,0  0,60 of 139  81 of 158,34 of 112  35 of 99,14 of 15  37 of 49,12 of 12  9 of 10,44 of 119  56 of 125,16 of 20  20 of 26,0 of 0  5 of 7
0,Takanori Gomi Jon Tuck,0  0,0 of 5  7 of 13,0%  53%,0 of 5  7 of 13,0 of 0  0 of 0,0%  0%,0  1,0  1,0  0,0 of 5  7 of 13,0 of 4  6 of 12,0 of 1  1 of 1,0 of 0  0 of 0,0 of 5  3 of 7,0 of 0  1 of 2,0 of 0  3 of 4
0,Cyril Asker Walt Harris,0  1,2 of 14  21 of 41,14%  51%,2 of 14  23 of 43,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,2 of 14  21 of 41,1 of 11  17 of 35,1 of 3  2 of 4,0 of 0  2 of 2,2 of 14  7 of 20,0 of 0  0 of 0,0 of 0  14 of 21
0,Alex Caceres Rolando Dy,1  0,51 of 93  20 of 65,54%  30%,56 of 99  21 of 66,0 of 0  1 of 4,0%  25%,1  0,1  1,0  0,51 of 93  20 of 65,38 of 75  9 of 44,10 of 14  5 of 12,3 of 4  6 of 9,42 of 76  19 of 60,5 of 11  1 of 5,4 of 6  0 of 0
0,Justin Scoggins Ulka Sasaki,1  0,37 of 62  21 of 41,59%  51%,74 of 104  25 of 45,1 of 2  2 of 3,50%  66%,0  1,1  2,0  1,37 of 62  21 of 41,28 of 51  11 of 27,5 of 7  3 of 5,4 of 4  7 of 9,15 of 33  17 of 32,2 of 3  3 of 5,20 of 26  1 of 4
0,Jingliang Li Frank Camacho,0  0,94 of 176  35 of 120,53%  29%,95 of 177  56 of 143,2 of 7  1 of 1,28%  100%,0  0,0  1,0  0,94 of 176  35 of 120,54 of 120  32 of 114,15 of 22  3 of 6,25 of 34  0 of 0,92 of 173  32 of 116,2 of 3  3 of 4,0 of 0  0 of 0
0,Kwan Ho Kwak Russell Doane,0  1,10 of 24  17 of 46,41%  36%,10 of 24  17 of 46,1 of 1  0 of 0,100%  0%,0  0,0  0,0  0,10 of 24  17 of 46,5 of 16  13 of 37,1 of 2  1 of 5,4 of 6  3 of 4,10 of 23  12 of 37,0 of 0  1 of 1,0 of 1  4 of 8
0,Naoki Inoue Carls John De Tomas,0  0,62 of 116  30 of 74,53%  40%,151 of 228  53 of 102,0 of 2  2 of 4,0%  50%,5  0,5  1,1  1,62 of 116  30 of 74,47 of 95  19 of 53,2 of 3  1 of 3,13 of 18  10 of 18,35 of 75  21 of 59,7 of 8  7 of 10,20 of 33  2 of 5
0,Ji Yeon Kim Lucie Pudilova,0  0,60 of 162  53 of 169,37%  31%,65 of 168  69 of 193,0 of 1  0 of 0,0%  0%,0  2,0  1,0  0,60 of 162  53 of 169,42 of 139  42 of 146,9 of 14  6 of 14,9 of 9  5 of 9,53 of 144  44 of 157,7 of 14  9 of 12,0 of 4  0 of 0
0,Derrick Lewis Mark Hunt,0  0,51 of 139  59 of 125,36%  47%,52 of 140  59 of 125,0 of 3  0 of 0,0%  0%,0  0,0  0,0  0,51 of 139  59 of 125,34 of 112  37 of 91,14 of 19  12 of 24,3 of 8  10 of 10,50 of 134  52 of 118,1 of 5  7 of 7,0 of 0  0 of 0
0,Derek Brunson Daniel Kelly,1  0,8 of 17  1 of 4,47%  25%,8 of 17  1 of 4,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,8 of 17  1 of 4,6 of 13  0 of 3,0 of 0  0 of 0,2 of 4  1 of 1,4 of 13  1 of 4,0 of 0  0 of 0,4 of 4  0 of 0
0,Dan Hooker Ross Pearson,1  0,69 of 141  38 of 88,48%  43%,74 of 146  38 of 88,0 of 1  0 of 0,0%  0%,0  0,0  0,0  0,69 of 141  38 of 88,40 of 108  15 of 59,6 of 8  13 of 18,23 of 25  10 of 11,68 of 140  36 of 86,0 of 0  2 of 2,1 of 1  0 of 0
0,Ion Cutelaba Henrique da Silva,1  0,15 of 18  1 of 2,83%  50%,15 of 18  1 of 2,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,15 of 18  1 of 2,15 of 18  1 of 2,0 of 0  0 of 0,0 of 0  0 of 0,4 of 6  1 of 2,0 of 0  0 of 0,11 of 12  0 of 0
0,Tim Elliott Ben Nguyen,0  0,1 of 4  3 of 7,25%  42%,1 of 4  8 of 12,0 of 2  1 of 1,0%  100%,0  1,0  1,0  0,1 of 4  3 of 7,0 of 2  3 of 7,0 of 0  0 of 0,1 of 2  0 of 0,1 of 4  2 of 6,0 of 0  1 of 1,0 of 0  0 of 0
0,Alexander Volkanovski Mizuto Hirota,1  0,87 of 139  46 of 149,62%  30%,93 of 145  51 of 155,4 of 7  0 of 5,57%  0%,0  0,1  0,0  0,87 of 139  46 of 149,55 of 97  39 of 139,9 of 13  2 of 5,23 of 29  5 of 5,46 of 93  42 of 142,18 of 20  2 of 5,23 of 26  2 of 2
0,Damien Brown Vinc Pichel,0  1,21 of 56  19 of 38,37%  50%,21 of 56  19 of 38,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,21 of 56  19 of 38,16 of 51  13 of 29,1 of 1  4 of 4,4 of 4  2 of 5,18 of 53  14 of 31,3 of 3  2 of 2,0 of 0  3 of 5
0,Luke Jumeau Dominique Steele,0  0,40 of 83  44 of 83,48%  53%,59 of 103  63 of 103,0 of 0  1 of 11,0%  9%,0  0,0  1,0  0,40 of 83  44 of 83,27 of 66  25 of 56,9 of 11  15 of 21,4 of 6  4 of 6,31 of 69  23 of 57,9 of 14  12 of 16,0 of 0  9 of 10
0,John Moraga Ashkan Mokhtarian,0  0,56 of 87  12 of 23,64%  52%,73 of 107  15 of 29,2 of 2  1 of 3,100%  33%,4  0,10  0,0  0,56 of 87  12 of 23,46 of 73  2 of 11,7 of 11  2 of 2,3 of 3  8 of 10,15 of 34  10 of 21,5 of 9  0 of 0,36 of 44  2 of 2
0,Kiichi Kunimoto Zak Ottow,0  0,25 of 47  37 of 76,53%  48%,84 of 116  98 of 145,2 of 5  2 of 3,40%  66%,0  0,2  1,1  1,25 of 47  37 of 76,11 of 28  20 of 53,2 of 2  7 of 13,12 of 17  10 of 10,17 of 38  32 of 70,3 of 3  2 of 3,5 of 6  3 of 3
0,JJ Aldrich Chanmi Jeon,0  0,98 of 245  92 of 250,40%  36%,98 of 245  93 of 252,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,98 of 245  92 of 250,71 of 209  47 of 183,7 of 13  15 of 30,20 of 23  30 of 37,91 of 236  88 of 244,7 of 9  2 of 4,0 of 0  2 of 2
0,Jose Aldo Max Holloway,0  1,55 of 113  104 of 207,48%  50%,56 of 115  128 of 234,0 of 0  0 of 0,0%  0%,0  0,0  3,0  0,55 of 113  104 of 207,41 of 93  87 of 185,13 of 19  16 of 21,1 of 1  1 of 1,53 of 111  61 of 149,2 of 2  2 of 3,0 of 0  41 of 55
0,Claudia Gadelha Karolina Kowalkiewicz,0  0,8 of 28  9 of 37,28%  24%,8 of 28  12 of 40,1 of 2  0 of 0,50%  0%,1  0,2  0,0  0,8 of 28  9 of 37,6 of 24  6 of 33,2 of 3  0 of 1,0 of 1  3 of 3,6 of 26  9 of 36,2 of 2  0 of 1,0 of 0  0 of 0
0,Vitor Belfort Nate Marquardt,0  0,37 of 78  57 of 113,47%  50%,38 of 80  68 of 124,0 of 0  1 of 2,0%  50%,0  0,0  0,0  0,37 of 78  57 of 113,30 of 69  21 of 74,6 of 8  16 of 18,1 of 1  20 of 21,25 of 58  52 of 108,11 of 19  5 of 5,1 of 1  0 of 0
0,Paulo Costa Oluwale Bamgbose,0  0,43 of 80  33 of 62,53%  53%,50 of 88  40 of 69,0 of 1  2 of 5,0%  40%,0  0,0  1,0  0,43 of 80  33 of 62,24 of 57  12 of 34,18 of 22  16 of 23,1 of 1  5 of 5,15 of 35  19 of 46,15 of 24  14 of 16,13 of 21  0 of 0
0,Erick Silva Yancy Medeiros,0  1,29 of 56  33 of 94,51%  35%,29 of 56  34 of 96,0 of 1  0 of 0,0%  0%,0  0,0  0,0  0,29 of 56  33 of 94,12 of 33  26 of 82,10 of 16  5 of 9,7 of 7  2 of 3,28 of 55  27 of 82,1 of 1  1 of 4,0 of 0  5 of 8
0,Raphael Assuncao Marlon Moraes,0  0,43 of 134  44 of 150,32%  29%,43 of 134  44 of 150,0 of 1  0 of 2,0%  0%,0  0,0  0,0  0,43 of 134  44 of 150,21 of 95  15 of 113,4 of 13  14 of 20,18 of 26  15 of 17,42 of 132  44 of 149,1 of 2  0 of 1,0 of 0  0 of 0
0,Antonio Carlos Junior Eric Spicely,0  0,12 of 23  17 of 26,52%  65%,37 of 56  39 of 49,1 of 1  1 of 2,100%  50%,2  0,5  0,0  0,12 of 23  17 of 26,9 of 19  17 of 26,2 of 3  0 of 0,1 of 1  0 of 0,1 of 7  1 of 6,0 of 1  0 of 0,11 of 15  16 of 20
0,Johnny Eduardo Matthew Lopez,0  0,16 of 30  43 of 57,53%  75%,16 of 30  59 of 73,0 of 0  1 of 1,0%  100%,1  0,0  0,0  0,16 of 30  43 of 57,11 of 23  43 of 57,0 of 1  0 of 0,5 of 6  0 of 0,16 of 30  4 of 12,0 of 0  0 of 0,0 of 0  39 of 45
0,Iuri Alcantara Brian Kelleher,0  0,12 of 28  4 of 15,42%  26%,12 of 29  4 of 15,1 of 1  0 of 0,100%  0%,0  1,0  0,0  0,12 of 28  4 of 15,8 of 21  1 of 8,4 of 6  2 of 4,0 of 1  1 of 3,10 of 26  4 of 14,2 of 2  0 of 1,0 of 0  0 of 0
0,Viviane Pereira Jamie Moyle,0  0,80 of 208  80 of 156,38%  51%,101 of 232  85 of 161,0 of 0  0 of 1,0%  0%,0  0,0  0,0  0,80 of 208  80 of 156,66 of 183  36 of 103,10 of 20  28 of 34,4 of 5  16 of 19,71 of 190  64 of 136,6 of 10  13 of 16,3 of 8  3 of 4
0,Luan Chagas Jimmy Wallhead,1  0,95 of 157  32 of 160,60%  20%,95 of 157  33 of 161,0 of 2  0 of 2,0%  0%,1  0,1  0,0  0,95 of 157  32 of 160,72 of 128  24 of 146,4 of 8  7 of 13,19 of 21  1 of 1,88 of 149  31 of 159,4 of 5  1 of 1,3 of 3  0 of 0
0,Marco Beltran Deiveson Figueiredo,0  1,16 of 40  17 of 26,40%  65%,19 of 43  21 of 31,0 of 0  2 of 3,0%  66%,0  4,0  4,0  0,16 of 40  17 of 26,11 of 33  10 of 17,0 of 2  6 of 8,5 of 5  1 of 1,9 of 24  8 of 12,0 of 0  1 of 1,7 of 16  8 of 13
0,Alexander Gustafsson Glover Teixeira,2  0,97 of 228  42 of 134,42%  31%,108 of 239  62 of 155,1 of 3  1 of 5,33%  20%,0  0,2  0,0  0,97 of 228  42 of 134,77 of 197  34 of 123,11 of 21  7 of 10,9 of 10  1 of 1,77 of 198  39 of 126,7 of 14  3 of 8,13 of 16  0 of 0
