,fight,date,fighter_1,cumultime_1,cumulStr_Att_fighter_1,cumulStr_Att_oponent_1,cumulTD_Att_fighter_1,cumulTD_Att_oponent_1,KDPM_1,KDPM_ratio_1,SLPM_1,SLPM_ratio_1,SAPM_1,SAPM_ratio_1,Str_Acc_1,Str_Def_1,TD_Acc_1,TD_Def_1,SubPM_1,PassPM_1,RevPM_1,Head_SLPM_1,Body_SLPM_1,Leg_SLPM_1,Dist_SLPM_1,Clinch_SLPM_1,Ground_SLPM_1,wins_1,losses_1,implied_prob_1,prev_1,height_1,weight_1,reach_1,age_1,stance_Orthodox_1,stance_Southpaw_1,stance_Switch_1,winner,fighter_2,cumultime_2,cumulStr_Att_fighter_2,cumulStr_Att_oponent_2,cumulTD_Att_fighter_2,cumulTD_Att_oponent_2,KDPM_2,KDPM_ratio_2,SLPM_2,SLPM_ratio_2,SAPM_2,SAPM_ratio_2,Str_Acc_2,Str_Def_2,TD_Acc_2,TD_Def_2,SubPM_2,PassPM_2,RevPM_2,Head_SLPM_2,Body_SLPM_2,Leg_SLPM_2,Dist_SLPM_2,Clinch_SLPM_2,Ground_SLPM_2,wins_2,losses_2,implied_prob_2,prev_2,height_2,weight_2,reach_2,age_2,stance_Orthodox_2,stance_Southpaw_2,stance_Switch_2
92,Jake Ellenberger vs Kelvin Gastelum,2014-11-15,Kelvin-Gastelum,23.43333333333333,411.0,386.0,7.0,13.0,0.017537364329000955,0.0,1.2818978211912602,0.2812906284892702,0.8055496015121105,0.1068806864205429,0.004856055058816111,0.006970010694600638,0.2380952380952381,0.16666666666666666,0.017537364329000955,0.041922651872183234,0.03048160942897785,0.8703543382707045,0.2476943933324611,0.16384908958809466,0.9861844541008205,0.20502014013189213,0.09069322695854776,4,0,0.6802721088435374,4,69.0,185.0,71.0,23.0,0,1,0,1,Jake-Ellenberger,55.06666666666667,677.0,848.0,26.0,27.0,0.03806522953676441,0.018159806295399514,0.9487349706043176,0.22806372798982066,1.3682100844336116,0.4422202702010866,0.006296673671923011,0.00806992211118697,0.1865384615384616,0.2420634920634921,0.011957442240484737,0.03176384237035037,0.007782774126599791,0.6790118258248261,0.17955226247761305,0.09017088230187847,0.5346144363828268,0.18723174601006976,0.22688878821142106,8,4,0.3401360544217687,12,69.0,170.0,71.0,29.0,1,0,0
299,Frankie Edgar vs Cub Swanson,2014-11-22,Frankie-Edgar,108.41666666666669,2370.0,1872.0,99.0,68.0,0.002361617039289733,0.009223674096848577,1.185968902275134,0.3921000147111777,0.6108636003313892,0.07587421617407837,0.002724954500115179,0.005802289668812455,0.05758013030740304,0.1143099547511312,0.009209033344313895,0.034359897970374864,0.002342520405548845,0.8260326006705725,0.22175179248544585,0.13818450911911576,0.7328321424218358,0.1166865387639952,0.3364502210893029,11,4,0.7142857142857143,15,66.0,145.0,68.0,33.0,1,0,0,1,Cub-Swanson,34.93333333333333,670.0,776.0,15.0,26.0,0.02574339017871253,0.0,1.5426135684292732,0.2317195228061865,1.3702063387869434,0.1976764457008324,0.004505294142611875,0.005934486055528592,0.26666666666666666,0.18376068376068366,0.00876304720361427,0.02753721197014545,0.0,0.9703423096585628,0.3233867686173847,0.2488844901533257,1.1617667704649703,0.08115347737011684,0.2996933205941863,6,1,0.273972602739726,7,68.0,145.0,70.0,31.0,1,0,0
23,Cub Swanson vs Frankie Edgar,2014-11-22,Frankie-Edgar,108.41666666666669,2370.0,1872.0,99.0,68.0,0.002361617039289733,0.009223674096848577,1.185968902275134,0.3921000147111777,0.6108636003313892,0.07587421617407837,0.002724954500115179,0.005802289668812455,0.05758013030740304,0.1143099547511312,0.009209033344313895,0.034359897970374864,0.002342520405548845,0.8260326006705725,0.22175179248544585,0.13818450911911576,0.7328321424218358,0.1166865387639952,0.3364502210893029,11,4,0.6802721088435374,15,66.0,145.0,68.0,33.0,1,0,0,1,Cub-Swanson,34.93333333333333,670.0,776.0,15.0,26.0,0.02574339017871253,0.0,1.5426135684292732,0.2317195228061865,1.3702063387869434,0.1976764457008324,0.004505294142611875,0.005934486055528592,0.26666666666666666,0.18376068376068366,0.00876304720361427,0.02753721197014545,0.0,0.9703423096585628,0.3233867686173847,0.2488844901533257,1.1617667704649703,0.08115347737011684,0.2996933205941863,6,1,0.33003300330033003,7,68.0,145.0,70.0,31.0,1,0,0
462,Isaac Vallie-Flagg vs Matt Wiman,2014-11-22,Matt-Wiman,70.14999999999999,835.0,1052.0,62.0,26.0,0.004832260168887493,0.0,1.069546937045327,0.5165114252779566,1.1389825369235471,0.2729459204638696,0.008352340468248192,0.007448735310280656,0.10879329004329004,0.11630036630036628,0.05058287492369572,0.06355861253550582,0.008145809998981773,0.7609444683016305,0.16132223762686196,0.14728023111683453,0.4384374280807021,0.23786481192531805,0.393244697039307,9,5,0.6493506493506493,14,70.0,155.0,68.0,31.0,1,0,0,1,Isaac-Vallie-Flagg,21.0,465.0,521.0,9.0,1.0,0.006802721088435374,0.0,1.673469387755102,0.2592084607122201,1.5442176870748299,0.13259796942254778,0.003454748258240044,0.0033782318380060662,0.2037037037037037,1.0,0.0,0.07482993197278913,0.0,0.9863945578231292,0.4489795918367347,0.2380952380952381,1.2312925170068023,0.2789115646258504,0.16326530612244894,1,2,0.3597122302158274,3,68.0,155.0,68.0,36.0,1,0,0
976,Brad Pickett vs Chico Camus,2014-11-22,Brad-Pickett,45.61666666666667,1059.0,826.0,32.0,24.0,0.02800068361781693,0.0,1.4950667395261399,0.3220909768580033,1.0347272195069304,0.13679733118301385,0.0030676805933009532,0.006453563744829322,0.071875,0.140625,0.02202200756241453,0.05071750209070396,0.003131687457591732,1.1565585325268577,0.1819540434193017,0.15655416357998106,1.129084618963625,0.18726721816370745,0.1787149023988075,4,4,0.6578947368421053,8,66.0,135.0,68.0,36.0,1,0,0,2,Chico-Camus,24.833333333333336,221.0,244.0,3.0,14.0,0.0,0.0,0.5995247821918379,0.15705689359759972,0.6788111217641418,0.18422426566721867,0.007736809028585872,0.008915229002194216,0.16666666666666666,0.07142857142857142,0.06402934678394262,0.048772353995581295,0.02201008795698028,0.533494518320897,0.04301971737046145,0.023010546500479383,0.330401433990579,0.04402017591396056,0.22510317228729831,2,2,0.33003300330033003,4,66.0,125.0,66.0,29.0,1,0,0
138,Joseph Benavidez vs Dustin Ortiz,2014-11-22,Joseph-Benavidez,46.4,907.0,628.0,41.0,19.0,0.03251687888719,0.0,1.4749214399890798,0.4071281627854904,0.8229298827174244,0.15171387929725044,0.003666044373575679,0.008374161874339309,0.048637015781922525,0.3026315789473684,0.023426851431167645,0.10867663961770872,0.005214126807563961,0.7085369572921223,0.4295498004334482,0.33683468226350943,1.1609873148209178,0.16046759484107712,0.15346653032708513,7,2,0.6896551724137931,9,64.0,125.0,65.0,30.0,0,1,0,1,Dustin-Ortiz,26.316666666666666,280.0,290.0,28.0,24.0,0.0,0.0,0.8773061796581703,0.2296829494201985,0.9033590505932232,0.16694784399863252,0.007795840698702146,0.006774837319869082,0.059226190476190474,0.10491071428571427,0.030579365819915275,0.05057422104440077,0.005428390482222021,0.3751885685016649,0.2365859337753378,0.26553167738116745,0.4275665807407853,0.3014543491929877,0.14828524972439716,3,1,0.3278688524590164,4,65.0,125.0,65.0,25.0,1,0,0
33,Bobby Green vs Edson Barboza,2014-11-22,Edson-Barboza,42.56666666666667,876.0,812.0,25.0,18.0,0.03786252605876637,0.0,2.0000900748011463,0.3572015713648729,1.6391479182849396,0.2394450533027561,0.0051424042446164405,0.00701999965832491,0.084,0.3148148148148148,0.013010557093971777,0.01701185429211784,0.0,1.0737113311412547,0.4105073118325653,0.5158714318273266,1.7415768142472747,0.051879218455941296,0.2066340420979305,8,2,0.5102040816326531,10,71.0,155.0,75.0,28.0,1,0,0,1,Bobby-Green,24.25,363.0,522.0,23.0,12.0,0.010757507844016136,0.0,0.990086560682706,0.12943695208241776,1.278839493093191,0.5009736540664376,0.003974456127056297,0.0045553608992620976,0.036231884057971016,0.14814814814814814,0.0,0.03213281563797028,0.0,0.6273582983578501,0.15831232863953618,0.2044159336853196,0.8706595958949164,0.07069219440353461,0.048734770384254916,4,0,0.4901960784313725,4,70.0,155.0,71.0,28.0,1,0,0
313,Urijah Faber vs Francisco Rivera,2014-12-06,Urijah-Faber,56.5,1012.0,871.0,44.0,30.0,0.011277361042370064,0.0,1.3827222375196744,0.4881318260694013,0.8849170788107099,0.13515739930087511,0.004940794908890255,0.0075549939374701955,0.08557162534435261,0.10641025641025642,0.029244826952200462,0.041644213586720234,0.011099847212316877,1.0264181481796504,0.2435339488415849,0.11277014049843925,0.8175602900528414,0.12385361558649573,0.4413083318803375,7,3,0.8130081300813008,10,66.0,135.0,67.0,35.0,1,0,0,1,Francisco-Rivera,26.616666666666664,478.0,579.0,20.0,11.0,0.00704445835942392,0.03757044458359424,1.0776670995911186,0.13602827898013725,1.6158934417040995,0.2900513115035838,0.003824240746953446,0.005154905085151688,0.115,0.2363636363636364,0.03390172124270077,0.0,0.0,0.6319698666464361,0.27163839069865403,0.17405884224602866,0.7891466368337561,0.21033928896971152,0.07818117378765113,3,2,0.2,5,68.0,135.0,68.0,33.0,1,0,0
439,Tony Ferguson vs Abel Trujillo,2014-12-06,Tony-Ferguson,35.86666666666667,716.0,570.0,5.0,17.0,0.010783259717886613,0.0,1.193175160590611,0.2847024413009543,0.8708973047081671,0.16430667622238015,0.003359809862817155,0.007803770505096188,0.3,0.2401960784313725,0.02970253746616064,0.00680025387614471,0.0039830058417419005,0.7796925737242174,0.192964925635612,0.2205176612307812,1.1244391658753796,0.04981671696695724,0.01891927774827403,6,1,0.6993006993006994,7,71.0,155.0,76.0,30.0,1,0,0,1,Abel-Trujillo,18.05,206.0,227.0,17.0,32.0,0.0,0.0,1.6747697191888362,0.4107442318108089,1.2973949545790462,0.5060135595470259,0.009592435275080906,0.00953491024672645,0.1196078431372549,0.06944444444444445,0.0156797156744891,0.06648584815339434,0.0,1.2520450532970702,0.3022369187397352,0.12048774715203092,0.6222310975793811,0.6328569415146735,0.4196816800947816,3,1,0.3194888178913738,4,68.0,155.0,70.0,31.0,1,0,0
67,Sergio Pettis vs Matt Hobar,2014-12-06,Sergio-Pettis,20.65,383.0,446.0,16.0,5.0,0.0,0.0,0.93793806550274,0.10784491223676812,1.3198856705929474,0.20886471489816744,0.002871230586321865,0.003748888013410993,0.07291666666666667,0.1,0.0,0.013836042891732963,0.006918021445866482,0.608057674452475,0.20353547306522968,0.12634491798503522,0.8680296382602997,0.02840029856724135,0.041508128675198895,2,1,0.7518796992481203,3,66.0,125.0,69.0,21.0,1,0,0,1,Matt-Hobar,9.783333333333333,81.0,143.0,1.0,11.0,0.0,0.0,0.8119463190921637,0.09146588788837512,1.8013036958451072,0.5199113627339216,0.011888431641518062,0.005677345909904049,0.0,0.0303030303030303,0.0,0.0,0.0,0.40929579147861495,0.21194894222263672,0.1907015853909121,0.3880484346468903,0.3216832336786636,0.10221465076660988,1,1,0.27027027027027023,2,70.0,135.0,70.0,27.0,0,1,0
750,Robbie Lawler vs Johny Hendricks,2014-12-06,Johny-Hendricks,64.7,1338.0,1064.0,43.0,63.0,0.08044655781602406,0.0,1.6920246922360482,0.32329426593069505,1.2370300228711375,0.12045430076205613,0.004494560320509374,0.006882919893602394,0.052713178294573636,0.07918192918192918,0.011039964672113049,0.017663943475380882,0.0,1.1827737183303928,0.2946831271894315,0.2145678467162238,0.8961056962851234,0.5511403266110879,0.2447786693398371,11,2,0.6711409395973155,13,69.0,185.0,69.0,31.0,0,1,0,2,Robbie-Lawler,35.45,843.0,887.0,16.0,21.0,0.02568022977879445,0.0,1.82456790658751,0.2294199081535505,1.3557120907672846,0.24121681150636595,0.0032578551928288237,0.004135131515670186,0.1875,0.08968253968253967,0.0040298206729800536,0.03447735464660712,0.00553112641389419,1.4928546865235772,0.2855941612509387,0.04611905881299394,1.4666703540842758,0.20918193323403644,0.1487156192691975,5,1,0.3401360544217687,6,71.0,170.0,74.0,32.0,0,1,0
244,Anthony Pettis vs Gilbert Melendez,2014-12-06,Anthony-Pettis,22.61666666666667,162.0,148.0,12.0,16.0,0.04986753934860527,0.0,0.9277743426919284,0.3402074478319428,0.3808232464856913,0.14180121033474016,0.015442441095166725,0.02331187058580676,0.05555555555555555,0.0625,0.006316454363617222,0.02526581745446889,0.0,0.645486516674717,0.10310156085405144,0.17918626516316002,0.6786688967741106,0.09454450908674036,0.15456093683107744,4,1,0.7092198581560284,5,70.0,170.0,72.0,27.0,1,0,0,1,Gilbert-Melendez,16.0,441.0,342.0,2.0,10.0,0.0,0.0,1.155753968253968,0.18237920168067226,0.8472222222222222,0.1261809593023256,0.0013812491837921904,0.003952412520896985,1.0,0.18333333333333326,0.0,0.0,0.0,0.8521825396825398,0.19146825396825395,0.1121031746031746,1.0128968253968254,0.11805555555555555,0.0248015873015873,1,1,0.3194888178913738,2,69.0,145.0,73.0,32.0,1,0,0
1124,Travis Browne vs Brendan Schaub,2014-12-06,Brendan-Schaub,40.8,545.0,409.0,15.0,18.0,0.07774799344952335,0.0,1.8609147088091167,0.7985209474180063,0.9530675512014608,0.21662201329931635,0.008597843253459478,0.01446202335148599,0.12166666666666665,0.2777777777777778,0.009479401516704244,0.03398920543827287,0.003501400560224089,1.701304841669471,0.14755401120554104,0.012055855934104907,0.8667637020752388,0.5931925977881657,0.40095840894571216,6,4,0.2597402597402597,10,76.0,245.0,78.0,31.0,1,0,0,2,Travis-Browne,36.96666666666667,394.0,402.0,10.0,9.0,0.04379070683699498,0.05410279531109107,1.2252324275256468,0.47787876944336,1.173847543397179,0.2910224548593547,0.013538632847729326,0.011247506585665416,0.15,0.1851851851851852,0.02382611938216717,0.03724430204541072,0.00646646955909455,0.6748314974994094,0.2809740113614248,0.2694269186648125,0.5460236420627818,0.5024280011511941,0.17678078431167082,7,2,0.7575757575757576,9,78.0,255.0,79.0,32.0,1,0,0
1141,Todd Duffee vs Anthony Hamilton,2014-12-06,Anthony-Hamilton,7.583333333333332,43.0,86.0,4.0,10.0,0.0,0.0,0.5935965008794525,0.10109890109890107,2.0708957754630504,1.0109890109890112,0.017986023599495936,0.007069238900634249,0.0,0.09166666666666666,0.0,0.0,0.0,0.4613847269175757,0.08229323823892473,0.049918535722952136,0.4863439947790518,0.10725250610040077,0.0,1,1,0.27027027027027023,2,77.0,260.0,76.0,34.0,1,0,0,2,Todd-Duffee,6.766666666666668,62.0,214.0,10.0,0.0,1.298957200435033,0.0,6.018821159771424,0.09229208924949288,3.074585036765236,0.9605911330049258,0.026720054139408967,0.009694480978774015,0.1,,0.0,0.0,0.0,6.018821159771424,0.0,0.0,1.7181242402917278,0.50055617352614,3.8001407459535534,2,1,0.7518796992481203,3,75.0,260.0,78.0,28.0,1,0,0
427,Jeremy Stephens vs Charles Oliveira,2014-12-12,Charles-Oliveira,35.38333333333333,416.0,495.0,24.0,24.0,0.0,0.0,0.965620141768779,0.3401882132452081,1.6692577427302824,0.4100132978420364,0.008618676789234812,0.010308222312548194,0.171875,0.11574074074074076,0.05671448098129521,0.0616116254621002,0.0,0.5925609576426778,0.2313863142089048,0.14167286991719633,0.6392516825882694,0.14869471468769238,0.1776737444928171,6,4,0.4291845493562232,10,70.0,155.0,74.0,25.0,1,0,0,1,Jeremy-Stephens,107.35,1540.0,1447.0,54.0,61.0,0.0153554225024482,0.009315323707498834,0.9248019955123552,0.2940311411851925,0.8852967164862414,0.2036341963181719,0.004844786296506003,0.0075517863940346595,0.0875,0.12129045817570408,0.017402253079942875,0.008577310570865002,0.015441398491451241,0.5275395989452508,0.19946401208947787,0.19779838447762685,0.5781546289678856,0.11740847755308105,0.2292388889913889,10,9,0.5291005291005292,19,69.0,145.0,71.0,28.0,1,0,0
331,Yancy Medeiros vs Joe Proctor,2014-12-12,Yancy-Medeiros,8.733333333333333,100.0,85.0,0.0,8.0,0.0,0.0,1.6381168048504329,0.5248091603053436,1.0987687517868592,0.2284592436606125,0.010828282828282828,0.02532009707907931,,0.3125,0.07896814951302976,0.0,0.0,0.9198309552627172,0.5489199499742441,0.1693658996134717,1.287546080497134,0.3505707243532988,0.0,1,2,0.6993006993006994,3,70.0,155.0,75.0,27.0,1,0,0,1,Joe-Proctor,20.433333333333334,282.0,401.0,14.0,10.0,0.024675449298805986,0.0,0.9602677517292454,0.14612700975341286,1.4067224118233908,0.3388846064213112,0.004726748690569747,0.006082846066220962,0.0071428571428571435,0.05,0.034956886506641804,0.013982754602656723,0.0,0.6091093071574359,0.15358387796711878,0.19757456660469047,0.7063509092256145,0.19058318930336213,0.06333365320026868,3,1,0.30959752321981426,4,70.0,155.0,72.0,29.0,1,0,0
480,Alistair Overeem vs Stefan Struve,2014-12-13,Alistair-Overeem,18.3,143.0,256.0,5.0,3.0,0.059419850468756086,0.0273224043715847,1.2190823112699003,0.10750845305873788,3.077664408468669,1.659395998836693,0.014331582266364872,0.004213252198232392,0.06666666666666668,0.6666666666666666,0.007806401249024198,0.007806401249024198,0.0,0.9339593764617689,0.20198494588016808,0.08313798892796391,0.7864680632238815,0.2656231304238784,0.16699111762214075,2,3,0.6802721088435374,5,76.0,265.0,80.0,34.0,1,0,0,1,Stefan-Struve,44.58333333333334,553.0,634.0,7.0,6.0,0.032390752972403056,0.0,1.5853280256346234,0.29657677308797203,2.3829568210237118,0.3935917919927197,0.01117856357156696,0.010759849424711693,0.6428571428571429,0.1111111111111111,0.11989670202477933,0.05646171691120976,0.023452163596039844,0.9673682560788306,0.18695343949989,0.4310063300559027,1.2483610976709925,0.06610000842489037,0.2708669195387408,9,4,0.30959752321981426,13,83.0,265.0,84.0,26.0,1,0,0
1029,Jamie Varner vs Drew Dober,2014-12-13,Jamie-Varner,37.73333333333333,610.0,500.0,28.0,23.0,0.013099464846952236,0.0,1.316013674586224,0.2480201774040113,1.0770541221050158,0.2088246905376777,0.00567128690712317,0.010304713714522042,0.09285714285714286,0.08985507246376813,0.04321697420066599,0.06974692218598919,0.016498282984123824,0.8688844784775536,0.229810897814426,0.21731829829424426,0.9496010306145184,0.0852350622422893,0.28117758172941626,3,5,0.78125,8,68.0,155.0,72.0,30.0,1,0,0,2,Drew-Dober,14.0,353.0,375.0,15.0,7.0,0.0,0.0,1.1224489795918366,0.11149659863945577,1.5816326530612244,0.19583711704822448,0.0018576155129697508,0.0030264550264550265,0.0,0.2380952380952381,0.0,0.010204081632653059,0.0,0.6632653061224489,0.22448979591836726,0.2346938775510204,0.8163265306122449,0.2551020408163265,0.051020408163265314,0,2,0.2298850574712644,2,68.0,155.0,70.0,26.0,0,1,0
398,Matt Mitrione vs Gabriel Gonzaga,2014-12-13,Matt-Mitrione,42.06666666666667,500.0,578.0,8.0,18.0,0.041082475790406685,0.0,1.8663354681288955,0.4495354454012209,1.280078437156163,0.4562945999087829,0.010430094292523137,0.010282590825577037,0.13333333333333333,0.2731481481481481,0.0,0.004402183483007571,0.00434849831858065,1.49750098275489,0.15542484197640646,0.21340964339759866,0.9262555584157164,0.2103564627552696,0.7297234469579091,8,3,0.5586592178770949,11,75.0,265.0,79.0,36.0,0,0,1,1,Gabriel-Gonzaga,51.64999999999999,483.0,713.0,34.0,15.0,0.12559175525668267,0.0,1.7146381319698882,0.9675480173960592,1.6368651576742494,0.5217923408550822,0.020008009866771752,0.01399528082079244,0.23651960784313725,0.3133333333333333,0.05065173150060832,0.19419952415495395,0.0,1.1950716770454617,0.29170679285274914,0.2278596620716772,0.7689810740023214,0.3596490747861645,0.5860079831814019,10,7,0.4504504504504504,17,74.0,242.0,76.0,35.0,1,0,0
417,Ben Saunders vs Joe Riggs,2014-12-13,Ben-Saunders,36.766666666666666,364.0,210.0,17.0,23.0,0.022817413981628343,0.0,1.728931757783218,0.4225374646685511,0.4915532321629519,0.11474417770960005,0.014466884415922816,0.021025340953991657,0.10504201680672268,0.12681159420289853,0.05488441157959073,0.050661034341904686,0.0,1.077535682828259,0.4828670377625645,0.16852903719239434,0.5177493834271266,0.8800684523032513,0.3311139220528401,5,3,0.6993006993006994,8,74.0,170.0,77.0,31.0,1,0,0,1,Joe-Riggs,13.083333333333332,130.0,130.0,11.0,8.0,0.0,0.0,0.758791524447442,0.15608447871270534,0.8419426424283687,0.5919820157362309,0.01107427055702918,0.02019109820996613,0.125,0.25,0.03790072116649998,0.07580144233299996,0.0,0.5838515855887021,0.14194722474977253,0.03299271410896761,0.4746614127042617,0.2622920771662925,0.02183803457688808,2,2,0.30959752321981426,4,72.0,185.0,70.0,32.0,0,1,0
743,Renan Barao vs Mitch Gagnon,2014-12-20,Mitch-Gagnon,17.983333333333334,248.0,172.0,12.0,21.0,0.04835395092073982,0.0,1.526556219877279,0.7815317212907574,0.6188041783157718,0.11578008706950005,0.008537595823588321,0.02076892535057348,0.15555555555555556,0.12698412698412698,0.1281708637841243,0.08845154695637372,0.015234806454479666,1.1444579465664058,0.2647280807278921,0.1173701925829811,0.7974556025758539,0.3190655570822029,0.4100350602192224,4,1,0.1400560224089636,5,65.0,135.0,65.0,30.0,0,1,0,2,Renan-Barao,45.81666666666668,1110.0,1131.0,21.0,18.0,0.026469189814206658,0.0,1.6870852925716238,0.2460636203012727,1.2693815511314,0.2062045928917673,0.002771099511771392,0.004836071362091163,0.01904761904761905,0.2301587301587301,0.009925770558789557,0.02246513365335781,0.0,1.103744825390385,0.2666809744427748,0.31665949273846383,1.4822922898390487,0.06835953176315468,0.13643347096942018,7,1,0.8771929824561404,8,66.0,135.0,70.0,27.0,1,0,0
951,Rashid Magomedov vs Elias Silverio,2014-12-20,Elias-Silverio,20.35,259.0,356.0,18.0,10.0,0.0,0.0,0.7276486016643497,0.08292151149294005,1.3304847950517242,0.44926081289717656,0.00435017885324772,0.003986390173153359,0.059027777777777776,0.15,0.007738590415755768,0.007738590415755768,0.0,0.4351851595946084,0.14272171752486712,0.14974172454487414,0.5660226132667078,0.14056596733762086,0.021060021060021056,3,0,0.4098360655737705,3,71.0,155.0,73.0,28.0,1,0,0,2,Rashid-Magomedov,14.0,146.0,234.0,12.0,0.0,0.0,0.0,0.5612244897959184,0.06990042393769103,1.1122448979591837,0.30416130416130416,0.005372196296853832,0.004181874640480953,0.010416666666666666,,0.010204081632653059,0.030612244897959183,0.0,0.16326530612244894,0.08163265306122447,0.3163265306122449,0.4489795918367347,0.11224489795918367,0.0,2,0,0.6097560975609756,2,69.0,155.0,70.0,30.0,1,0,0
1041,Erick Silva vs Mike Rhodes,2014-12-20,Mike-Rhodes,14.0,251.0,360.0,6.0,15.0,0.0,0.0,1.0,0.110584770420836,1.2959183673469388,0.18573812503724893,0.003217657744754836,0.0035964208164819445,0.08333333333333333,0.057142857142857134,0.010204081632653059,0.0,0.0,0.5204081632653061,0.1326530612244898,0.3469387755102041,0.9183673469387756,0.08163265306122447,0.0,0,2,0.2298850574712644,2,73.0,170.0,74.0,25.0,1,0,0,2,Erick-Silva,22.95,160.0,392.0,12.0,24.0,0.08662337604805469,0.0,1.7601744449005148,0.2252619695007977,3.05461769861198,0.5612742491999457,0.022201808794550727,0.009120171402901795,0.07638888888888888,0.13293650793650796,0.0788404781050602,0.07388733182899472,0.0,1.3351321857886276,0.3855364169343789,0.03950584217750845,0.4691891384710054,0.21495107175329892,1.0760342346762106,4,4,0.78125,8,72.0,170.0,74.0,30.0,1,0,0
538,Hacran Dias vs Darren Elkins,2014-12-20,Hacran-Dias,21.0,219.0,224.0,23.0,24.0,0.006802721088435374,0.0,0.6258503401360545,0.14235209235209234,0.6258503401360545,0.14366176578158146,0.0056667770871087365,0.007821436202342932,0.027621483375959082,0.08270202020202021,0.006802721088435374,0.047619047619047616,0.0,0.4149659863945578,0.12244897959183673,0.08843537414965986,0.3673469387755102,0.1020408163265306,0.1564625850340136,1,2,0.6493506493506493,3,68.0,155.0,69.0,30.0,1,0,0,1,Darren-Elkins,54.65,881.0,731.0,24.0,36.0,0.0,0.0,0.8520524995011359,0.1544974344313246,0.8491653309200197,0.4686452778814567,0.0039915022446711645,0.01014567281475413,0.07172619047619047,0.1335978835978836,0.06401203732335323,0.013070186903672721,0.0,0.6247972333672509,0.1442333566546472,0.08302190947923788,0.5951919625087537,0.1144273782469928,0.14243315874538956,8,3,0.3597122302158274,11,70.0,145.0,71.0,30.0,1,0,0
183,Kyoji Horiguchi vs Louis Gaudinot,2015-01-03,Kyoji-Horiguchi,15.65,205.0,180.0,3.0,5.0,0.009128251939753538,0.0,1.2331807748018646,0.33128532809044,0.8511760610973764,0.2653474870315023,0.008600522455153359,0.009068783068783068,0.6666666666666666,0.2333333333333333,0.013174796614077272,0.029989997555728527,0.013174796614077272,0.9013492527141445,0.3004002215941356,0.03143130049358435,0.5581903772969529,0.2782259492478108,0.3967644482571008,3,0,0.8620689655172414,3,65.0,125.0,66.0,24.0,1,0,0,1,Louis-Gaudinot,16.866666666666667,472.0,319.0,14.0,2.0,0.014946690138505997,0.0,2.8613031599723704,1.096043901750423,1.291529139290204,0.1062138212831159,0.003513005356225695,0.006210968340508646,0.19047619047619047,0.5,0.026988486826364497,0.20028564785598035,0.0,1.9135816716986247,0.7642065334206303,0.18351495485311428,0.9499339361925516,0.4734807435401306,1.4378884802396874,1,2,0.14992503748125938,3,63.0,125.0,63.0,30.0,1,0,0
1163,Jon Jones vs Daniel Cormier,2015-01-03,Daniel-Cormier,21.2,325.0,218.0,8.0,5.0,0.03582517315500359,0.0,1.7061070587431353,0.7237289703217392,0.8468359553094377,0.15342016544846734,0.006189189189189189,0.011381329800579073,0.2,0.6,0.016035063338500192,0.08819284836175104,0.0,1.2244363249954549,0.3738540221573839,0.10781671159029647,0.660546021453349,0.3273738442116756,0.7181871930781106,4,0,0.4,4,71.0,235.0,72.0,35.0,1,0,0,2,Jon-Jones,82.2,1419.0,1168.0,53.0,35.0,0.00709630753068127,0.0,1.5397716150505494,0.453875413346034,0.8453490653051401,0.1940675942272194,0.005769821695756222,0.008242482224853423,0.1419668381932533,0.29166666666666663,0.023925557168285826,0.05175066374704285,0.0,0.8640813916423983,0.31455965378636125,0.3611305696217899,0.8622411310580386,0.2460770723751313,0.4314534116173797,14,1,0.6097560975609756,15,76.0,205.0,84.0,27.0,1,0,0
298,Nate Marquardt vs Brad Tavares,2015-01-03,Brad-Tavares,64.63333333333333,870.0,884.0,41.0,44.0,0.0035704367834331744,0.015471892728210418,0.8638598649033182,0.20767278353070925,0.8936767683184562,0.15757207782405658,0.00554708975875783,0.006360400004787738,0.07032520325203252,0.16464646464646465,0.007990977562921862,0.02125259990138794,0.0044205407794886895,0.4251824791062231,0.1853463949725509,0.2533309908245442,0.5384795949340129,0.25397153430064184,0.07140873566866349,7,3,0.4504504504504504,10,73.0,185.0,74.0,27.0,1,0,0,1,Nate-Marquardt,71.39999999999998,715.0,558.0,44.0,40.0,0.07411132063574889,0.0,1.24463990059921,0.8468674075216129,0.6105677323427852,0.26223538889127235,0.011664363869100657,0.017751698014461796,0.1286075036075036,0.11666666666666665,0.03665043103440354,0.06605759751950982,0.010272765822747007,0.8822657044231328,0.17550531568264768,0.1868688804934295,0.5853676539007332,0.3597476616192751,0.2995245850792018,10,6,0.5586592178770949,16,72.0,185.0,74.0,35.0,1,0,0
