,fight,winner,loser,date,cumultime_w,cumulStr_Att_fighter_w,cumulStr_Att_oponent_w,cumulTD_Att_fighter_w,cumulTD_Att_oponent_w,KDPM_w,KDPM_ratio_w,SLPM_w,SLPM_ratio_w,SAPM_w,SAPM_ratio_w,Str_Acc_w,Str_Def_w,TD_Acc_w,TD_Def_w,SubPM_w,PassPM_w,RevPM_w,Head_SLPM_w,Body_SLPM_w,Leg_SLPM_w,Dist_SLPM_w,Clinch_SLPM_w,Ground_SLPM_w,wins_w,losses_w,cumultime_l,cumulStr_Att_fighter_l,cumulStr_Att_oponent_l,cumulTD_Att_fighter_l,cumulTD_Att_oponent_l,KDPM_l,KDPM_ratio_l,SLPM_l,SLPM_ratio_l,SAPM_l,SAPM_ratio_l,Str_Acc_l,Str_Def_l,TD_Acc_l,TD_Def_l,SubPM_l,PassPM_l,RevPM_l,Head_SLPM_l,Body_SLPM_l,Leg_SLPM_l,Dist_SLPM_l,Clinch_SLPM_l,Ground_SLPM_l,wins_l,losses_l,implied_prob_w,implied_prob_l,prev_w,prev_l
19,Darren Till vs Kelvin Gastelum,Darren-Till,Kelvin-Gastelum,2019-11-02,39.35,427.0,596.0,7.0,20.0,0.018542196795963358,0.025412960609911054,0.9119759201906192,0.18464130482965974,1.095840417778199,0.1401925550618182,0.006671130870394865,0.0065784021055450845,0.38095238095238093,0.3,0.0,0.009711959468755816,0.0,0.6876895691840084,0.09224012419709558,0.13204622680951514,0.6762925714774051,0.048237194724760526,0.1874461539884536,5,2,86.2,1629.0,1428.0,27.0,62.0,0.018102988729195923,0.0,1.2820718962148314,0.23751910204733542,0.9916174265738619,0.1342633667585737,0.003906316943080837,0.005936664513325831,0.12139917695473251,0.10236864390090196,0.0072012658225034665,0.028193421385424695,0.010768596676521941,0.8889632793376545,0.2421627041217623,0.15094591275541464,1.0340478194324683,0.13917741115998983,0.10884666562237347,10,4,0.3389830508474576,0.6622516556291391,7,14
20,Stephen Thompson vs Vicente Luque,Stephen-Thompson,Vicente-Luque,2019-11-02,79.3,1433.0,1082.0,10.0,31.0,0.029491930723037036,0.025220680958385876,1.3052090688753442,0.3085817867914502,0.8345096559434618,0.10709131739003949,0.004268732918556011,0.007194787929330193,0.18333333333333332,0.22952853598014886,0.0,0.020055425799660232,0.0018014772113132769,0.8358174910848261,0.3099009876343309,0.15949059015618727,1.1169801529532204,0.10172630397481423,0.08650261194730996,9,4,54.43333333333334,881.0,962.0,12.0,31.0,0.05237310681996632,0.018371096142069807,1.8712929071844138,0.35534694238701914,1.5128049956812866,0.18721727481231815,0.007191629702936431,0.007013726986311754,0.09047619047619049,0.24354838709677418,0.026215220292472412,0.025635335695452982,0.0026624777017492476,1.2705727446576227,0.20426194422538005,0.3964582183014109,1.494783374050366,0.14314729831108333,0.2333622348229645,10,2,0.5050505050505051,0.48780487804878053,13,12
21,Derrick Lewis vs Blagoy Ivanov,Derrick-Lewis,Blagoy-Ivanov,2019-11-02,74.56666666666668,847.0,679.0,21.0,60.0,0.013542170379064446,0.0,1.2392497417555404,0.7225067128433708,1.2143634500109284,0.3851607338897907,0.010546332066882195,0.011086533414480298,0.15873015873015875,0.11614024864024865,0.0,0.06139118235628612,0.005086152070253256,1.0052410070996958,0.17746746390842388,0.056541270747421,0.4376063582317806,0.19315798993723318,0.608485393586527,12,5,23.0,530.0,555.0,2.0,1.0,0.006211180124223602,0.0,1.1469979296066253,0.11447099096555619,1.3636991028295375,0.17416509982988626,0.002303203284080392,0.0030316384066631443,0.5,1.0,0.0,0.0,0.0,0.9075224292615597,0.20979986197377504,0.029675638371290548,1.0565907522429263,0.053140096618357495,0.037267080745341616,2,1,0.5235602094240838,0.5,17,3
22,Gregor Gillespie vs Kevin Lee,Kevin-Lee,Gregor-Gillespie,2019-11-02,87.91666666666667,1688.0,1234.0,96.0,38.0,0.0,0.0,1.2863114066074472,0.2968046611186521,1.0704539039178014,0.17441965343716026,0.00398124388607934,0.006389569326168627,0.07057291666666667,0.19611528822055138,0.022922746335839825,0.08966751919947302,0.0016249153689911983,0.9859282552864588,0.27043643819122076,0.029946713129767856,0.6780654274924028,0.12948063048447858,0.478765348630566,10,5,26.383333333333333,310.0,204.0,47.0,0.0,0.12020008778764274,0.0,2.0165219904601828,2.333930448343764,1.041969731264151,0.12935182144073967,0.010696312118392991,0.018545803282415094,0.05857567839650706,,0.02677042280731074,0.37507821894907406,0.006334715826407671,1.7427638875448344,0.09063729471956158,0.18312080819578713,0.7838430832788239,0.08897435788053776,1.1437045493008215,6,0,0.4,0.6060606060606061,15,6
24,Shane Burgos vs Makwan Amirkhani,Shane-Burgos,Makwan-Amirkhani,2019-11-02,29.7,1031.0,1139.0,2.0,36.0,0.027692747358019323,0.0,3.5821966183590805,0.23886406022748932,3.3156631671015466,0.18643243330440634,0.0029601510038854894,0.003291086220624749,1.0,0.13260582010582012,0.015421389467190995,0.009620009620009619,0.0,2.3878661478409997,0.6461584867407306,0.5481719837773503,3.1896039410273587,0.2554371008456012,0.13715557648612042,5,1,28.233333333333334,192.0,238.0,27.0,7.0,0.26564344746162927,0.0,2.0372614398588422,0.15890163911323785,0.5000944792638248,0.18207041769875992,0.013726694160600192,0.009937447117754022,0.11128747795414462,0.21428571428571427,0.06380067149001185,0.1100170242513048,0.020239500758981278,1.7317617447487577,0.28736198866068996,0.018137706449394757,0.7526758955330384,0.0,1.2845855443258036,5,1,0.6756756756756757,0.3278688524590164,6,6
25,Brad Tavares vs Edmen Shahbazyan,Edmen-Shahbazyan,Brad-Tavares,2019-11-02,8.833333333333332,82.0,84.0,22.0,4.0,0.1787487586891758,0.0,3.9059441055468866,1.5449500554938957,0.7286139877996879,0.18366539121256104,0.02140620585742537,0.028029286832103734,0.06277056277056277,0.41666666666666663,0.09433962264150945,0.23719676549865235,0.0,3.5555397928784234,0.1913746630727763,0.15902964959568733,1.1597389700666763,1.4291388849482198,1.3170662505319906,3,0,106.63333333333333,1704.0,1415.0,59.0,76.0,0.005701794688587437,0.009377930603313536,1.0212285078136145,0.19982448254405036,0.9631737991163538,0.20666256500821117,0.0041966766152717865,0.006343849985119366,0.0588512241054614,0.14270050125313283,0.0,0.011759627264472529,0.0026794087438038673,0.5936015816726633,0.17152767020776283,0.2560992559331884,0.7908646509565129,0.1726338341966318,0.05773002266046968,12,5,0.5988023952095809,0.4081632653061224,3,17
27,Katlyn Chookagian vs Jennifer Maia,Katlyn-Chookagian,Jennifer-Maia,2019-11-02,49.0,1403.0,1298.0,15.0,23.0,0.0029154518950437317,0.0,1.3090379008746356,0.13326757374410414,1.4314868804664722,0.15866370694600965,0.0015472961590201767,0.0033633855234647746,0.0,0.15631469979296067,0.0029154518950437317,0.0,0.0,0.7959183673469388,0.29154518950437325,0.2215743440233236,1.19533527696793,0.08163265306122448,0.03206997084548104,5,2,21.0,406.0,310.0,0.0,15.0,0.0,0.0,1.2585034013605443,0.21370738709710732,1.0476190476190477,0.13387154058410514,0.003324156768716816,0.004731330717581379,,0.11666666666666667,0.0,0.0,0.0,0.9183673469387754,0.23809523809523808,0.10204081632653061,0.9795918367346937,0.2585034013605442,0.02040816326530612,2,1,0.5649717514124294,0.42194092827004215,7,3
28,Chance Rencountre vs Lyman Good,Lyman-Good,Chance-Rencountre,2019-11-02,15.783333333333333,295.0,340.0,1.0,11.0,0.05504416544277238,0.0,2.0121274275152965,0.30540323914454015,1.5215645054422504,0.14746225263648707,0.005456871238770824,0.00850905843754398,1.0,0.12337662337662338,0.0,0.013723748565677665,0.0,1.4917927792577428,0.3144741577386729,0.20586049051888106,1.1477997760017147,0.6078015248562162,0.2565261266573658,2,2,16.416666666666664,156.0,184.0,14.0,6.0,0.0,0.0,0.32527318646695513,0.20826686004350978,0.8422895151409068,0.6065989847715736,0.00617573483427142,0.009735587971179478,0.06547619047619048,0.041666666666666664,0.025205671276037116,0.0600135030381836,0.0,0.20434597784501515,0.043509789702683106,0.07741741891925684,0.26615988597434426,0.008701957940536622,0.05041134255207423,2,1,0.5154639175257733,0.49504950495049505,4,3
29,Hakeem Dawodu vs Julio Arce,Hakeem-Dawodu,Julio-Arce,2019-11-02,20.8,539.0,261.0,1.0,17.0,0.007817385866166354,0.0,2.069811832945041,0.44541021965771127,0.8992356142918994,0.08983655402041325,0.004538972257277418,0.009129397390379206,0.0,0.16666666666666669,0.0,0.0,0.0,0.9448771210028245,0.5063990887161619,0.6185356232260547,1.6796684397528676,0.39014339319217367,0.0,3,1,22.73333333333333,658.0,477.0,7.0,15.0,0.011525310863245784,0.0,2.02607104695248,0.27545568001775805,1.2476493187431232,0.12908330408330407,0.0021044461597370654,0.005754811107946267,0.17142857142857143,0.12820512820512822,0.02151484382211556,0.0152308052800125,0.0,1.5116612611604747,0.4518666026971088,0.06254318309489605,1.8113881791983988,0.15746514105079767,0.057217726703283275,3,1,0.5181347150259068,0.47619047619047616,4,4
30,Ben Askren vs Demian Maia,Demian-Maia,Ben-Askren,2019-10-26,170.2,1514.0,2057.0,251.0,32.0,0.0008393486654356219,0.0,0.5856525679354687,0.3111634388764805,0.6694619746764707,0.26110334771697197,0.009988699538810715,0.008332678374421934,0.043880560888997736,0.13504464285714285,0.037235457350857905,0.1127682918218843,0.007165388831567377,0.47713891654155405,0.07426862418781292,0.03424502720610178,0.24788246609719453,0.05856131698140272,0.27920878485687156,21,9,3.416666666666667,1.0,32.0,2.0,1.0,0.0,0.0,0.0,0.0,12.819512195121948,0.0,0.0,0.003232758620689655,0.25,0.0,0.08780487804878048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.4115226337448559,0.5988023952095809,30,2
31,Michael Johnson vs Stevie Ray,Stevie-Ray,Michael-Johnson,2019-10-26,53.31666666666667,811.0,607.0,9.0,27.0,0.007502344482650828,0.0,1.2303634520296112,0.3598079051649711,0.9755106875278,0.36353227374885927,0.0052702379242573595,0.007503030838237414,0.23148148148148145,0.11706349206349206,0.022558892972026102,0.04433989308294786,0.0,0.7971390902158236,0.13679448367835445,0.2964298781354331,0.8365759239643363,0.09867226307030957,0.29511526499496527,6,4,114.38333333333331,2692.0,2255.0,20.0,75.0,0.022454241020410413,0.008742532420224393,1.5704800961270307,0.28642948132717344,1.4309158461939055,0.25371810131778944,0.002836064483058177,0.005610903245807732,0.32916666666666666,0.17914529914529914,0.0019356160339980206,0.0,0.003746799608667597,0.8612099794813425,0.43350324249662997,0.27576687414905826,1.3542976661372434,0.12080292950646912,0.09537950048331806,11,10,0.30303030303030304,0.7142857142857143,10,21
32,Frank Camacho vs Beneil Dariush,Beneil-Dariush,Frank-Camacho,2019-10-26,66.91666666666667,984.0,838.0,48.0,18.0,0.015544387119729584,0.0,1.4939026343357913,0.40664725430040344,1.1438702764117672,0.19948090022152123,0.00695724150836961,0.009337066335691742,0.07951388888888888,0.3194444444444444,0.029024744202810142,0.08038717161182075,0.0,0.8270110966569275,0.39823663808811866,0.2686548995907449,0.9319279514887426,0.2802280276441335,0.2817466552029149,10,4,29.316666666666666,900.0,930.0,11.0,23.0,0.0,0.0,2.370197847071198,0.19478939131285242,2.728523018013344,0.254427407254378,0.002464624539777464,0.002746742042464561,0.2,0.13457556935817805,0.0,0.024364492812474617,0.009745797124989847,1.7760227776133137,0.539741189625253,0.054433879832631676,2.1356527995259147,0.22479925042029403,0.009745797124989847,2,3,0.6172839506172839,0.37037037037037035,14,5
33,Laureano Staropoli vs Muslim Salikhov,Muslim-Salikhov,Laureano-Staropoli,2019-10-26,14.0,98.0,94.0,2.0,8.0,0.029847971577294883,0.0,0.6681005529510379,0.33208020050125314,0.45580538671567766,0.13999999999999999,0.01353047257550363,0.022206516887367952,0.0,0.19642857142857142,0.0,0.032715376226826604,0.0,0.2189050976573217,0.19118658991241208,0.2580088653813041,0.6268917617422467,0.0,0.04120879120879121,2,1,14.0,477.0,317.0,1.0,3.0,0.0,0.0,1.5408163265306123,0.16691654172913542,1.295918367346939,0.12752959144711723,0.0012999035752631867,0.003784100390945022,1.0,0.2222222222222222,0.0,0.0,0.0,1.1020408163265305,0.30612244897959184,0.1326530612244898,1.5,0.04081632653061224,0.0,2,0,0.6060606060606061,0.4081632653061224,3,2
34,Ashley Yoder vs Randa Markos,Randa-Markos,Ashley-Yoder,2019-10-26,71.96666666666667,1009.0,1161.0,52.0,27.0,0.0,0.0,0.8075429200882658,0.22544085254485993,0.8920232896255857,0.231820466012206,0.004366364113237951,0.005740969656113635,0.07726995226995227,0.11851851851851852,0.007128119680227137,0.047074700384728344,0.00899790918148971,0.6241968543892589,0.07813862839337596,0.10520743730563092,0.49149448847876415,0.1438908069275602,0.1721576246819415,5,6,35.0,556.0,495.0,15.0,14.0,0.004081632653061224,0.0,0.9591836734693879,0.17613603813403253,0.9877551020408163,0.1703345426503321,0.003882141170663922,0.005056847900518248,0.11333333333333333,0.10714285714285714,0.012244897959183673,0.07346938775510203,0.016326530612244896,0.6612244897959183,0.22857142857142856,0.06938775510204082,0.563265306122449,0.12244897959183673,0.27346938775510204,2,3,0.53475935828877,0.45454545454545453,11,5
39,Chris Weidman vs Dominick Reyes,Dominick-Reyes,Chris-Weidman,2019-10-18,21.049999999999997,359.0,200.0,6.0,21.0,0.12136246094801262,0.0,2.7482917785939254,1.1431905178623518,0.743495022038697,0.08677591171147547,0.007783153623025724,0.014127695465723636,0.16666666666666666,0.1664777021919879,0.013015325545830216,0.02603065109166043,0.0,1.7004349715385925,0.5551485149625753,0.49270829209275696,1.769479029537576,0.21988462843569737,0.7589281206206516,5,0,63.41666666666667,1084.0,979.0,71.0,15.0,0.019839022618335277,0.0,1.63314151042503,0.26238344382362516,1.4964691167359536,0.23847931224416902,0.0059747583876448955,0.00793540778504593,0.13154568436258576,0.18888888888888886,0.05261354606349104,0.11985021679303895,0.0,1.2560335548847659,0.2306142242874435,0.1464937312528202,0.8747168828129683,0.16026522274873556,0.5981594048633261,10,4,0.6369426751592356,0.37037037037037035,5,14
40,Yair Rodriguez vs Jeremy Stephens,Yair-Rodriguez,Jeremy-Stephens,2019-10-18,49.63333333333333,1102.0,890.0,24.0,29.0,0.022833350090377815,0.0,1.9444692312388756,0.49015286195752794,1.050838572665302,0.17368607570677652,0.003277612087853919,0.0054453775214207256,0.1273148148148148,0.15435139573070608,0.02350570852921424,0.03586742337581827,0.005756500047970833,1.093734050656242,0.44948799002334455,0.4012471905592888,1.3943910513995903,0.14873450448620745,0.40134367535307763,7,1,169.38333333333333,2817.0,2548.0,74.0,107.0,0.032233960635417835,0.011807537144543934,1.1948257076530997,0.29060650743645094,1.0519870567326959,0.1685215063188096,0.004666070430827802,0.0070369336137901485,0.0956081081081081,0.120953008569831,0.009342227191287508,0.007966224845146827,0.009786288269550077,0.7398299984035551,0.19709181741970017,0.25790389182984436,0.8449475716134012,0.1319195749256104,0.21795856111408815,15,15,0.5555555555555556,0.45454545454545453,8,30
42,Maycee Barber vs Gillian Robertson,Maycee-Barber,Gillian-Robertson,2019-10-18,7.033333333333333,207.0,154.0,5.0,0.0,0.0,0.0,5.151807941542136,0.548607097445382,2.817330797777626,0.1503535494335606,0.0058020817769809255,0.007218697755782156,0.04,,0.0,0.047131523133722604,0.0,3.371566219192439,0.9664895739703615,0.8137521483793352,2.323134287574651,1.7446486218918646,1.08402503207562,2,0,19.866666666666667,124.0,141.0,15.0,1.0,0.0,0.0,0.7722781960633652,0.3202266316506176,0.8287862120235739,0.553619804783751,0.02096710189452125,0.019448539625628366,0.19999999999999998,0.0,0.0505162187916128,0.2819609087344766,0.03393409245154966,0.6974704473130169,0.029535725435140426,0.04527202331520791,0.2606487398339412,0.010237743146399726,0.5013917130830243,4,1,0.5747126436781609,0.4081632653061224,2,5
44,Manny Bermudez vs Charles Rosa,Charles-Rosa,Manny-Bermudez,2019-10-18,31.700000000000003,765.0,591.0,41.0,16.0,0.0,0.0,1.5443465577180517,0.15096028417246354,1.5692856129182824,0.19751825013488802,0.002384611589176667,0.004330072635070197,0.042682926829268296,0.08571428571428572,0.023293080177175015,0.06949903663040938,0.0135196034249662,0.9278567402181235,0.16620730976576645,0.4502825077341619,1.408913445795863,0.05393528747127597,0.08149782445091287,2,3,14.683333333333334,102.0,141.0,10.0,3.0,0.0692587391061775,0.0,0.949312076438443,0.2207975525753115,1.2112364575236227,0.34589072614044236,0.023095000712149264,0.0125883669670287,0.195,0.0,0.2176909678828791,0.2476122502601235,0.04809789497484339,0.7849966340299246,0.16431544240851845,0.0,0.510906941743447,0.04107886060212961,0.3973262740928664,3,1,0.37735849056603776,0.6211180124223602,5,4
51,Joanna Jedrzejczyk vs Michelle Waterson,Joanna-Jedrzejczyk,Michelle-Waterson,2019-10-12,89.7,2899.0,1770.0,3.0,113.0,0.001592610288262462,0.0,1.840539426474593,0.4212135735525132,0.8419450063545028,0.09209096555252715,0.0017449008434192877,0.004455747036093397,0.5,0.07847267906481858,0.0,0.0,0.0,0.9143431032999195,0.45876799058828405,0.4674283325863895,1.471360198823219,0.3408673629077325,0.028311864743641422,9,3,39.766666666666666,588.0,595.0,20.0,10.0,0.0,0.0,1.4146329790154015,0.343000997426987,1.2519259174429018,0.16525179898796727,0.007530068887338411,0.006184938532416331,0.2458333333333333,0.325,0.04031470462904265,0.08149924993760356,0.003592384145611304,0.6845582526419002,0.4214994908775611,0.30857523549594035,0.8112303613318692,0.3501736342057403,0.253228983477792,5,2,0.7462686567164178,0.27027027027027023,12,7
53,James Vick vs Niko Price,Niko-Price,James-Vick,2019-10-12,28.066666666666663,354.0,364.0,15.0,13.0,0.037688559313073904,0.0,1.4543051579467499,0.2533275789673101,2.3192692764439458,0.4510243467933492,0.009239650337404067,0.009904750062013641,0.07666666666666666,0.14102564102564102,0.03581444565305866,0.06613139385957184,0.03299304404964231,0.929222621419938,0.2815392520880323,0.24354328443877968,0.9330531529843913,0.166103684122994,0.35514832083936465,5,3,60.56666666666667,1167.0,936.0,6.0,37.0,0.013707270701712371,0.0,1.416829548182965,0.3009249060145186,1.2034840914073597,0.24262372757541947,0.004000373991599017,0.00889149391817468,0.16666666666666666,0.13513513513513514,0.03804649982961574,0.015104633933861644,0.004717351993081217,0.8236965562774341,0.3758684492940889,0.2172645426114418,1.2559203883880639,0.09719205284657093,0.06371710694832973,9,4,0.5847953216374269,0.4166666666666667,8,13
55,Luis Pena vs Matt Frevola,Matt-Frevola,Luis-Pena,2019-10-12,8.0,107.0,155.0,13.0,0.0,0.0,0.0,1.6785714285714286,0.1732142857142857,2.875,0.3911290322580645,0.006566330865396286,0.007978950971164543,0.02366863905325444,,0.03571428571428571,0.125,0.03571428571428571,0.9464285714285714,0.5892857142857143,0.14285714285714285,1.4285714285714286,0.125,0.125,1,1,20.766666666666666,368.0,236.0,14.0,16.0,0.013628516914503772,0.0,1.92065745517788,0.3249558250266399,1.0375603353467082,0.19368055507991158,0.0045395050934081286,0.007376244283023944,0.17460317460317462,0.125,0.028521535398394488,0.13163795861542832,0.04915900386892877,1.7383952765893125,0.16850386627487784,0.01375831231368952,0.7623352128093698,0.23034535255084312,0.9279768898176669,3,1,0.42016806722689076,0.5847953216374269,2,4
56,Eryk Anders vs Gerald Meerschaert,Eryk-Anders,Gerald-Meerschaert,2019-10-12,47.89999999999999,624.0,831.0,30.0,20.0,0.032472295636354405,0.0,1.1199448151324003,0.260921024617852,1.3084101687266845,0.2841222298252459,0.006654063447345321,0.004444569039197101,0.06242424242424242,0.21000000000000002,0.0029824038174768868,0.032425774906947626,0.0,0.9295481690686578,0.17912978719771913,0.011266858866023794,0.6338809372879538,0.2269885320222863,0.25907534582216035,4,4,33.28333333333333,292.0,344.0,30.0,13.0,0.00910456593981882,0.0,0.9883438991023096,0.28632345450508256,1.4104854648385166,1.541722948568511,0.013451850531702052,0.01167080216373626,0.06679292929292929,0.13846153846153847,0.06152804960949747,0.0865585238187671,0.04531370760661479,0.7909945049088252,0.14726708462261637,0.05008230957086809,0.578152863813474,0.1952866058881927,0.21490442940064297,5,3,0.5649717514124294,0.45454545454545453,8,8
57,Ryan Spann vs Devin Clark,Ryan-Spann,Devin-Clark,2019-10-12,9.116666666666667,129.0,83.0,2.0,11.0,0.05182167585541752,0.0,1.394496620280783,0.4058500914076782,0.7810266861066497,0.12216223487187639,0.006825401582354351,0.014958137635286911,0.25,0.05785123966942149,0.06749156355455567,0.13017111435110829,0.015669887699138154,1.1654941669768426,0.17718077744852276,0.05182167585541752,0.8786241756343527,0.07834943849569077,0.43752300615073936,2,0,41.06666666666667,461.0,379.0,40.0,9.0,0.010882747431912553,0.0487012987012987,0.9858620114354639,0.19062010814210226,0.9527022142977616,0.19146093615090337,0.008607316255788335,0.0075362098300220705,0.0639069264069264,0.4074074074074074,0.004919323101141283,0.04114662393883172,0.0,0.6227730708039361,0.17961918050465864,0.18346976012686922,0.4828781088479182,0.2655914249353278,0.23739247765221785,4,3,0.6172839506172839,0.3846153846153846,2,7
59,Max Griffin vs Alex Morono,Alex-Morono,Max-Griffin,2019-10-12,40.766666666666666,787.0,549.0,5.0,10.0,0.01114992938378057,0.0,1.3363093604724037,0.29029582789724256,0.8387575316606884,0.11752031000360041,0.003600324528318016,0.007944494868653134,0.0,0.09166666666666666,0.025035982960803952,0.02777210715404677,0.006877526535789885,1.0146286875029586,0.13977753930833917,0.18190313366110586,1.0929759216108856,0.11213643265973601,0.1311970062017823,5,2,40.2,711.0,718.0,19.0,21.0,0.01421464108031272,0.0,1.6696142763480493,0.27567521188258065,1.3491788014523176,0.18384059254527002,0.004784472108671436,0.005117145881796893,0.08133971291866028,0.19444444444444442,0.01644600915687344,0.0177683013503909,0.009338688616717078,1.245700254724899,0.2986268362873708,0.12528718533577957,1.0626086988461163,0.2261119650914861,0.38089361241044684,3,4,0.45454545454545453,0.5524861878453039,7,7
60,Deiveson Figueiredo vs Tim Elliott,Deiveson-Figueiredo,Tim-Elliott,2019-10-12,36.7,338.0,352.0,18.0,29.0,0.026513228769172188,0.0,0.809374357677242,0.24110431998380358,0.6644363929757983,0.16514429587686624,0.009367424806957195,0.0093454203213437,0.17129629629629628,0.12288401253918495,0.04911522025575539,0.05381945710658066,0.0,0.5643237063336127,0.2288316296750163,0.016219021668612946,0.3905292292146956,0.09287744279394099,0.32596768566860557,5,1,58.63333333333334,941.0,780.0,55.0,32.0,0.0024364492812474618,0.0,1.1320698869269805,0.3351805536828304,0.7722359870387775,0.15781764428931583,0.005076519750016893,0.007407947267222433,0.11558441558441558,0.11688311688311688,0.035993535758718546,0.11691425464072965,0.020021257137207402,0.7642875994299686,0.20931916600914427,0.15846312148786787,0.6372035732701872,0.18184731759160042,0.3130189960651932,4,6,0.6289308176100629,0.37735849056603776,6,10
61,Marlon Vera vs Andre Ewell,Marlon-Vera,Andre-Ewell,2019-10-12,60.61666666666666,872.0,998.0,17.0,37.0,0.026189014000425788,0.0,1.2959725742000947,0.21310532687845293,1.4069047226444706,0.2591742580056679,0.0065856866912138295,0.006161497932533476,0.22058823529411764,0.1821750321750322,0.05076979079404588,0.040396881199058446,0.0,0.6945974765474221,0.3037395853565273,0.2976355122961452,0.8328384088258936,0.2053993142972217,0.2577348510769794,8,4,20.2,354.0,347.0,1.0,17.0,0.007072135785007072,0.0,1.0108591504311724,0.17505749403980211,1.0457635625313684,0.26615383171814205,0.003139774905416206,0.005083911242633439,1.0,0.08888888888888889,0.0,0.0,0.0,0.8436373591276178,0.15307751973354017,0.014144271570014143,0.9807455399917872,0.02304147465437788,0.007072135785007072,2,1,0.5649717514124294,0.4347826086956522,12,3
63,Marvin Vettori vs Andrew Sanchez,Marvin-Vettori,Andrew-Sanchez,2019-10-12,32.5,547.0,456.0,19.0,22.0,0.0,0.0,1.0442002442002443,0.23678993864752382,0.7965811965811965,0.11827009572137008,0.004356254447662126,0.0064887183849970595,0.17167919799498746,0.19055944055944057,0.011233211233211233,0.030769230769230767,0.0,0.7716727716727718,0.1054945054945055,0.16703296703296705,0.7653235653235654,0.1142857142857143,0.16459096459096462,3,2,36.833333333333336,841.0,787.0,43.0,5.0,0.01830291321368651,0.0,2.139705139539905,0.20938149642693496,2.449778080478675,0.146824190933715,0.0037570044098012424,0.0037991862368994584,0.0367109634551495,0.8,0.0,0.04491097138155962,0.0,1.685710191989108,0.3277682330887882,0.1262267144620086,1.6123539381966348,0.24750678931115144,0.2798444120321186,4,2,0.78125,0.2386634844868735,5,6
64,Robert Whittaker vs Israel Adesanya,Israel-Adesanya,Robert-Whittaker,2019-10-05,41.46666666666667,805.0,680.0,3.0,49.0,0.030858705233207027,0.0,1.367504542745401,0.34258062354749735,0.7461283412429732,0.07497066592600066,0.004009681472193334,0.005786286971742037,0.0,0.08718820861678005,0.008038585209003215,0.005359056806002143,0.0,0.778412396652389,0.25086885399885506,0.338223292094157,1.1475962566046656,0.1770358316927182,0.04287245444801714,6,0,72.43333333333334,1901.0,1517.0,7.0,63.0,0.04496199664197792,0.027611596870685685,2.000274140788437,0.3559411943277365,1.3737985042424037,0.14117362615688764,0.00302060287637675,0.0052345384976394795,0.42857142857142855,0.1558641975308642,0.0,0.022768905242144897,0.0,1.5282765501609217,0.1983415497472606,0.27365604088025475,1.5800257928126575,0.18787782332681435,0.2323705246489655,11,2,0.5235602094240838,0.4694835680751174,6,13
65,Luke Jumeau vs Dhiego Lima,Dhiego-Lima,Luke-Jumeau,2019-10-05,29.21666666666667,399.0,478.0,12.0,24.0,0.04110944573447534,0.0,1.293999878288289,0.22540034681952884,2.3868828847465218,0.6638193523532941,0.009385348211919876,0.007965358572409363,0.0625,0.07799145299145299,0.01955830820634015,0.04400619346426534,0.0,1.062956313299903,0.1626814768697159,0.06836208811867041,0.9007307559639051,0.07919687209830073,0.31407225022608365,3,5,21.0,308.0,349.0,1.0,24.0,0.0,0.0,1.034013605442177,0.13666072489601902,1.074829931972789,0.14956268221574345,0.004812768081633016,0.004483141433173502,1.0,0.11773989898989899,0.0,0.0,0.0,0.6190476190476191,0.18367346938775508,0.23129251700680276,0.7346938775510206,0.2789115646258503,0.02040816326530612,2,1,0.5747126436781609,0.4444444444444444,8,3
70,Nadia Kassem vs Ji Yeon Kim,Ji-Yeon-Kim,Nadia-Kassem,2019-10-05,28.0,746.0,679.0,1.0,3.0,0.0,0.0,1.1938775510204083,0.11979634621144054,1.4642857142857142,0.18862140746709644,0.0016720730622696582,0.0033943473403127986,0.0,0.3333333333333333,0.0,0.0,0.0,0.8469387755102041,0.20918367346938774,0.13775510204081634,1.0051020408163267,0.18877551020408162,0.0,2,2,10.616666666666667,112.0,105.0,1.0,10.0,0.0,0.0,0.8299271498744836,0.13127009045376392,1.152435451316294,0.47711629030310354,0.010799319727891157,0.007210884353741496,0.0,0.07619047619047618,0.08073559093967256,0.01345593182327876,0.02691186364655752,0.36244203459476665,0.25479458000853655,0.2126905352711804,0.5625447626764283,0.17405898906886397,0.09332339812919141,1,1,0.6289308176100629,0.3846153846153846,4,2
72,Jack Hermansson vs Jared Cannonier,Jared-Cannonier,Jack-Hermansson,2019-09-28,40.166666666666664,539.0,644.0,3.0,29.0,0.029401829826888024,0.0,1.7452790703819223,0.3396191084157889,1.1748127096649863,0.24975927879830284,0.008414724734961373,0.008731659611790179,0.3333333333333333,0.10492610837438424,0.0,0.018688289259701975,0.0,1.3107726489472165,0.18468832309340816,0.24981809834129812,1.0737317714755017,0.3797914071459586,0.29175589176046235,5,4,39.4,813.0,423.0,27.0,18.0,0.0,0.0,1.9590521571213493,1.9234317876449856,0.7268200388199682,0.20452629239186343,0.005587896859742587,0.013912927845542442,0.1654320987654321,0.2037037037037037,0.045736446735256384,0.13395769110096464,0.0,1.3760269611531972,0.23190886333852218,0.35111633262963005,0.9056041487289955,0.2001322624634568,0.8533157459288973,7,2,0.2857142857142857,0.7246376811594204,9,9
